Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.6556000000e+04	-2.9657137987e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6556000000e+04	0.0000000000e+00	5.9314275975e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.7149142760e+04
1.0000000000e-12	-1.6541879169e+04	-2.9657136971e+02	8.5106286353e-70	2.7805842392e-35	0.0000000000e+00	1.0787359766e-64	1.3497251207e-36	5.6036202062e-26	2.5313435599e-30	3.8353392217e-43	6.4694982513e-37	3.2342245681e-51	6.7769264599e-56	5.9771621340e-48	6.2125573433e-65	0.0000000000e+00	1.3310731200e-03	1.6541877838e+04	1.8932058175e-25	5.9314273941e+02	1.5340036247e-35	1.8117189102e-22	6.3575310120e-38	9.1812171353e-14	1.0951868926e-18	1.3310731200e-03	5.6606613665e-16	-1.7135023239e+04
1.0232929923e-12	-1.6541550396e+04	-2.9657136947e+02	1.0364417867e-69	3.1429599126e-35	0.0000000000e+00	1.3289795207e-64	1.5210366485e-36	5.8676718142e-26	2.7681644733e-30	4.3666332544e-43	7.1329062618e-37	3.7548319631e-51	8.0188715195e-56	6.8926999317e-48	7.1175639840e-65	0.0000000000e+00	1.3620642602e-03	1.6541549034e+04	2.0285272680e-25	5.9314273894e+02	1.6979516278e-35	1.9346397942e-22	7.1040657887e-38	9.6138189239e-14	1.1734705315e-18	1.3620642602e-03	5.9271309965e-16	-1.7134694497e+04
1.0471285481e-12	-1.6541213972e+04	-2.9657136923e+02	1.2746637671e-69	3.5532264581e-35	0.0000000000e+00	1.6783793264e-64	1.7137889871e-36	6.1441650111e-26	3.0269360237e-30	4.9715959427e-43	7.8630750525e-37	4.3597820821e-51	9.5031630151e-56	7.9470697931e-48	7.8237506113e-65	0.0000000000e+00	1.3937766390e-03	1.6541212578e+04	2.1735191674e-25	5.9314273845e+02	1.8782089816e-35	2.0657539409e-22	7.9372742409e-38	1.0066801768e-13	1.2573487806e-18	1.3937766390e-03	6.2061368671e-16	-1.7134358104e+04
1.0715193052e-12	-1.6540869718e+04	-2.9657136898e+02	1.5719344355e-69	4.0175401700e-35	0.0000000000e+00	2.0896389881e-64	1.9310648296e-36	6.4336859521e-26	3.3096687235e-30	5.6608875919e-43	8.6621976629e-37	5.0635358906e-51	1.1272734221e-55	9.1631863214e-48	8.8273184713e-65	0.0000000000e+00	1.4262270263e-03	1.6540868292e+04	2.3288724025e-25	5.9314273796e+02	2.0764497639e-35	2.2055947610e-22	8.8670147738e-38	1.0541125707e-13	1.3472213594e-18	1.4262270263e-03	6.4982682157e-16	-1.7134013883e+04
1.0964781961e-12	-1.6540517454e+04	-2.9657136873e+02	1.9395993921e-69	4.5427247746e-35	0.0000000000e+00	2.5607036229e-64	2.1760018679e-36	6.7368484030e-26	3.6185599882e-30	6.4462857203e-43	9.5358109770e-37	5.8823420835e-51	1.3380423804e-55	1.0565958734e-47	1.0324290786e-64	0.0000000000e+00	1.4594325810e-03	1.6540515994e+04	2.4953272005e-25	5.9314273745e+02	2.2946357397e-35	2.3547286711e-22	9.9043333137e-38	1.1037795993e-13	1.4435165364e-18	1.4594325810e-03	6.8041419371e-16	-1.7133661651e+04
1.1220184543e-12	-1.6540156991e+04	-2.9657136847e+02	2.3954212136e-69	5.1364897169e-35	0.0000000000e+00	3.1215282031e-64	2.4518987978e-36	7.0542950400e-26	3.9560065535e-30	7.3409697597e-43	1.0492151381e-36	6.8347072757e-51	1.5891361922e-55	1.2182941787e-47	1.2254239297e-64	0.0000000000e+00	1.4934108602e-03	1.6540155498e+04	2.6736766512e-25	5.9314273693e+02	2.5349144307e-35	2.5137575664e-22	1.1061556922e-37	1.1557865216e-13	1.5466931667e-18	1.4934108602e-03	7.1244038786e-16	-1.7133301222e+04
1.1481536215e-12	-1.6539788141e+04	-2.9657136820e+02	2.9624312416e-69	5.8075898272e-35	0.0000000000e+00	3.8080539848e-64	2.7624491042e-36	7.3866988116e-26	4.3246203516e-30	8.3599431343e-43	1.1540296799e-36	7.9421170758e-51	1.8883903097e-55	1.4045716376e-47	1.4555609565e-64	0.0000000000e+00	1.5281798286e-03	1.6539786613e+04	2.8647704803e-25	5.9314273640e+02	2.7995900517e-35	2.6833211634e-22	1.2352398187e-37	1.2102435530e-13	1.6572428758e-18	1.5281798286e-03	7.4597301960e-16	-1.7132932406e+04
1.1748975549e-12	-1.6539410708e+04	-2.9657136793e+02	3.6683738165e-69	6.5659293439e-35	0.0000000000e+00	4.6491393493e-64	3.1118841697e-36	7.7347643638e-26	4.7272482053e-30	9.5203761033e-43	1.2689291778e-36	9.2296729875e-51	2.2450970709e-55	1.6190975378e-47	1.7296074638e-64	0.0000000000e+00	1.5637578676e-03	1.6539409144e+04	3.0695190918e-25	5.9314273586e+02	3.0911660878e-35	2.8640991911e-22	1.3792100047e-37	1.2672660994e-13	1.7756923989e-18	1.5637578676e-03	7.8108287732e-16	-1.7132555007e+04
1.2022644346e-12	-1.6539024492e+04	-2.9657136765e+02	4.5470143709e-69	7.4226709443e-35	0.0000000000e+00	5.6734394562e-64	3.5049969465e-36	8.0992295328e-26	5.1669937548e-30	1.0841854944e-42	1.3948536743e-36	1.0726603411e-50	2.6702780384e-55	1.8661098777e-47	2.0616576680e-64	0.0000000000e+00	1.6001637849e-03	1.6539022891e+04	3.2888978983e-25	5.9314273530e+02	3.4124007565e-35	3.0568136415e-22	1.5397615859e-37	1.3269750005e-13	1.9026060864e-18	1.6001637849e-03	8.1784407071e-16	-1.7132168827e+04
