Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8002505668e-43	4.4282314782e-48	9.1078799773e-62	9.0761352901e-54	7.8635675703e-70	1.0008400973e-75	9.1406109075e-66	1.1058095250e-84	0.0000000000e+00	5.2158653631e-17	1.7937474636e-08	8.8963891310e-42	2.9406723976e-10	8.8071229919e-53	3.1411081826e-38	2.2991161437e-55	6.6419633168e-28	5.0648315267e-34	5.2158653631e-17	1.8792216421e-30	9.9999998177e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9289950649e-43	4.9586981450e-48	1.0582170548e-61	1.0319084026e-53	9.3257084943e-70	1.2079068988e-75	1.0816640800e-65	1.3583913470e-84	0.0000000000e+00	5.4616506771e-17	1.8355136597e-08	9.7545846203e-42	3.0091694558e-10	9.9824831831e-53	3.4382133574e-38	2.6278620870e-55	7.1169466967e-28	5.5534146461e-34	5.4616506771e-17	2.0135972947e-30	9.9999998134e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0669464918e-43	5.5528398306e-48	1.2300643030e-61	1.1732969468e-53	1.1074615204e-69	1.4610472777e-75	1.2815477776e-65	1.6740479733e-84	0.0000000000e+00	5.7190172902e-17	1.8782519828e-08	1.0695565457e-41	3.0792620154e-10	1.1315301468e-52	3.7632640399e-38	3.0042509677e-55	7.6258961952e-28	6.0891288019e-34	5.7190172902e-17	2.1575809916e-30	9.9999998091e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2147632444e-43	6.2183049455e-48	1.4304157308e-61	1.3341191113e-53	1.3163854078e-69	1.7695600015e-75	1.5196695968e-65	2.0622407823e-84	0.0000000000e+00	5.9885108544e-17	1.9219850422e-08	1.1727317235e-41	3.1509872403e-10	1.2826317882e-52	4.1188698264e-38	3.4352493769e-55	8.1712406248e-28	6.6765203401e-34	5.9885108544e-17	2.3118596610e-30	9.9999998047e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3731508007e-43	6.9636096311e-48	1.6639751544e-61	1.5169952397e-53	1.5657919863e-69	2.1451145179e-75	1.8031525322e-65	2.5377452193e-84	0.0000000000e+00	6.2707027264e-17	1.9667359722e-08	1.2858595714e-41	3.2243831603e-10	1.4538766119e-52	4.5078845619e-38	3.9287245408e-55	8.7555824642e-28	7.3205740767e-34	6.2707027264e-17	2.4771693373e-30	9.9999998001e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5428650857e-43	7.7982814529e-48	1.9362259065e-61	1.7248888309e-53	1.8635367554e-69	2.6024532445e-75	2.1406177554e-65	3.1218310889e-84	0.0000000000e+00	6.5661911778e-17	2.0125284440e-08	1.4099001204e-41	3.2994886909e-10	1.6478925107e-52	4.9334265086e-38	4.4936577068e-55	9.3817102751e-28	8.0267556476e-34	6.5661911778e-17	2.6542986712e-30	9.9999997954e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.7247160791e-43	8.7329953272e-48	2.2535750746e-61	1.9611651411e-53	2.2190716555e-69	3.1597534835e-75	2.5423937833e-65	3.8412907721e-84	0.0000000000e+00	6.8756026631e-17	2.0593866788e-08	1.5459060049e-41	3.3763436539e-10	1.8676581811e-52	5.3989016682e-38	5.1403445010e-55	1.0052612006e-27	8.8010579015e-34	6.8756026631e-17	2.8440926900e-30	9.9999997907e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9195716797e-43	9.7797028928e-48	2.6234905456e-61	2.2296418394e-53	2.6436562835e-69	3.8390982439e-75	3.0207411614e-65	4.7281516516e-84	0.0000000000e+00	7.1995931467e-17	2.1073354598e-08	1.6950313923e-41	3.4549887989e-10	2.1165430543e-52	5.9080304574e-38	5.8805745496e-55	1.0771489249e-27	9.6500517363e-34	7.1995931467e-17	3.0474568274e-30	9.9999997858e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1283618476e-43	1.0951773443e-47	3.0546597817e-61	2.5346414944e-53	3.1506854256e-69	4.6673043415e-75	3.5901906536e-65	5.8211328021e-84	0.0000000000e+00	7.5388494929e-17	2.1564001456e-08	1.8585417732e-41	3.5354658245e-10	2.3983517723e-52	6.4648770065e-38	6.7278234719e-55	1.1541772512e-27	1.0580941837e-33	7.5388494929e-17	3.2653612405e-30	9.9999997808e-01
