Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062859e-39	5.1672949851e-45	5.7415145471e-59	1.2466439661e-52	4.2625867066e-68	7.7232603879e-73	8.2948531504e-65	5.5607964494e-83	0.0000000000e+00	6.6563123727e-17	1.6548938282e-09	4.7339009605e-40	5.9303679081e-11	2.8732634585e-51	4.6669580393e-37	1.0931452799e-53	3.0601857753e-28	2.7384295312e-33	6.6563123727e-17	1.8876065668e-30	9.9999999829e-01
1.0232929923e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948534e-39	5.7847449711e-45	6.6900246037e-59	1.4062399587e-52	5.0617750786e-68	9.3542804675e-73	9.7867940944e-65	6.7791551113e-83	0.0000000000e+00	6.9699685377e-17	1.6934244303e-09	5.1904423449e-40	6.0685039217e-11	3.2518149083e-51	5.1030218296e-37	1.2502217916e-53	3.2790236734e-28	3.0025311311e-33	6.9699685377e-17	2.0225277739e-30	9.9999999825e-01
1.0471285481e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447366231e-39	6.4755799188e-45	7.7961612107e-59	1.5858875467e-52	6.0138175303e-68	1.1345489902e-72	1.1549227255e-64	8.2810004804e-83	0.0000000000e+00	7.2984035605e-17	1.7328517326e-09	5.6910107851e-40	6.2098575365e-11	3.6796325708e-51	5.5795094500e-37	1.4297599678e-53	3.5135103459e-28	3.2921022782e-33	7.2984035605e-17	2.1670908239e-30	9.9999999821e-01
1.0715193052e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981147408e-39	7.2484847580e-45	9.0859618974e-59	1.7880869998e-52	7.1476520538e-68	1.3775817049e-72	1.3630476767e-64	1.0127080025e-82	0.0000000000e+00	7.6423137113e-17	1.7731965845e-09	6.2398512754e-40	6.3545036999e-11	4.1630911103e-51	6.1001292448e-37	1.6349521721e-53	3.7647647546e-28	3.6095987685e-33	7.6423137113e-17	2.3219845594e-30	9.9999999816e-01
1.0964781961e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624612015e-39	8.1131661674e-45	1.0589724025e-58	2.0156430915e-52	8.4976232586e-68	1.6741270204e-72	1.6087359688e-64	1.2392152847e-82	0.0000000000e+00	8.0024280573e-17	1.8144803196e-09	6.8416179475e-40	6.5025191052e-11	4.7093790061e-51	6.6689252716e-37	1.8694394066e-53	4.0339858667e-28	3.9577130997e-33	8.0024280573e-17	2.4879470179e-30	9.9999999812e-01
1.1220184543e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385603422e-39	9.0804647216e-45	1.2342820417e-58	2.2716962117e-52	1.0104749335e-67	2.0359677556e-72	1.8987008749e-64	1.5169442734e-82	0.0000000000e+00	8.3795100078e-17	1.8567247662e-09	7.5014138821e-40	6.6539822323e-11	5.3265960641e-51	7.2903084819e-37	2.1373764175e-53	4.3224583749e-28	4.3393975046e-33	8.3795100078e-17	2.6657689429e-30	9.9999999808e-01
1.1481536215e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272525845e-39	1.0162488488e-44	1.4386524887e-58	2.5597646543e-52	1.2017952965e-67	2.4775363286e-72	2.2408650929e-64	1.8574055186e-82	0.0000000000e+00	8.7743589308e-17	1.8999522592e-09	8.2248343446e-40	6.8089733887e-11	6.0238715389e-51	7.9690891906e-37	2.4435037369e-53	4.6315588254e-28	4.7578889666e-33	8.7743589308e-17	2.8562975460e-30	9.9999999803e-01
1.1748975549e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294384444e-39	1.1372765552e-44	1.6768917562e-58	2.8837940809e-52	1.4295404597e-67	3.0164376689e-72	2.6445539459e-64	2.2746649396e-82	0.0000000000e+00	9.1878118467e-17	1.9441856520e-09	9.0180139912e-40	6.9675747530e-11	6.8114993467e-51	8.7105117424e-37	2.7932284026e-53	4.9627621853e-28	5.2167365314e-33	9.1878118467e-17	3.0604405374e-30	9.9999999799e-01
1.2022644346e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460828294e-39	1.2726411278e-44	1.9545974918e-58	3.2482097115e-52	1.7006200589e-67	3.6741202223e-72	3.1207331646e-64	2.7858832568e-82	0.0000000000e+00	9.6207452013e-17	1.9894483279e-09	9.8876787426e-40	7.1298704176e-11	7.7010866792e-51	9.5202926494e-37	3.1927161368e-53	5.3176488786e-28	5.7198313203e-33	9.6207452013e-17	3.2791704439e-30	9.9999999794e-01
