Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.7944000000e+03	-1.4703362256e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7944000000e+03	0.0000000000e+00	2.9406724513e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8238067245e+03
1.0000000000e-12	-1.7930951901e+03	-1.4703362203e+01	4.3380243928e-83	5.6851258494e-43	0.0000000000e+00	1.2053344090e-76	0.0000000000e+00	5.4004245371e-32	2.1765042844e-37	7.7076589947e-52	7.5026977004e-44	6.9688614832e-61	1.0057218096e-66	9.3267774921e-57	1.1762304574e-76	0.0000000000e+00	1.0430466450e-05	1.7930951797e+03	3.5581134098e-31	2.9406724405e+01	4.8072717798e-43	1.2331148719e-27	1.3344294917e-45	1.9924078939e-17	2.0256852280e-23	1.0430466450e-05	5.6366645749e-20	-1.8225019249e+03
1.0232929923e-12	-1.7930648085e+03	-1.4703362201e+01	5.4479100923e-83	6.4485873455e-43	0.0000000000e+00	1.5024204813e-76	0.0000000000e+00	5.6549067690e-32	2.3822781782e-37	8.8333052192e-52	8.4032543575e-44	8.1699777187e-61	1.2064043828e-66	1.0938009342e-56	1.4198342480e-76	0.0000000000e+00	1.0673332810e-05	1.7930647978e+03	3.8125399438e-31	2.9406724403e+01	5.3238140825e-43	1.3184245329e-27	1.4931373795e-45	2.0862895111e-17	2.1705344792e-23	1.0673332810e-05	5.9022147886e-20	-1.8224715436e+03
1.0471285481e-12	-1.7930337197e+03	-1.4703362200e+01	6.8403818568e-83	7.3135402988e-43	0.0000000000e+00	1.8728952312e-76	0.0000000000e+00	5.9213800953e-32	2.6074101693e-37	1.0122688630e-51	9.4115562891e-44	9.5773857662e-61	1.4469120480e-66	1.2826691405e-56	1.7121812983e-76	0.0000000000e+00	1.0921851995e-05	1.7930337088e+03	4.0851583259e-31	2.9406724400e+01	5.8950284738e-43	1.4095685359e-27	1.6706242023e-45	2.1845943689e-17	2.3257407057e-23	1.0921851995e-05	6.1802730195e-20	-1.8224404550e+03
1.0715193052e-12	-1.7930019074e+03	-1.4703362199e+01	8.5887404217e-83	8.2934857140e-43	0.0000000000e+00	2.3312665412e-76	0.0000000000e+00	6.2004094755e-32	2.8537070217e-37	1.1600131602e-51	1.0540433015e-43	1.1227059938e-60	1.7354160225e-66	1.5041371867e-56	2.0671452443e-76	0.0000000000e+00	1.1176155475e-05	1.7930018962e+03	4.3772691845e-31	2.9406724398e+01	6.5264664012e-43	1.5069398568e-27	1.8690910795e-45	2.2875308377e-17	2.4920443859e-23	1.1176155475e-05	6.4714282536e-20	-1.8224086429e+03
1.0964781961e-12	-1.7929693546e+03	-1.4703362198e+01	1.0784760110e-82	9.4036006171e-43	0.0000000000e+00	2.8973808045e-76	0.0000000000e+00	6.4925864834e-32	3.1231438794e-37	1.3293271635e-51	1.1804238164e-43	1.3160932003e-60	2.0816348161e-66	1.7638663986e-56	2.4994704224e-76	0.0000000000e+00	1.1436377772e-05	1.7929693431e+03	4.6902661255e-31	2.9406724395e+01	7.2243274794e-43	1.6109573237e-27	2.0909979572e-45	2.3953171018e-17	2.6702389331e-23	1.1436377772e-05	6.7762971990e-20	-1.8223760904e+03
1.1220184543e-12	-1.7929360442e+03	-1.4703362196e+01	1.3543217061e-82	1.0660958237e-42	0.0000000000e+00	3.5976393290e-76	0.0000000000e+00	6.7985305599e-32	3.4178800207e-37	1.5233494233e-51	1.3219030623e-43	1.5427836048e-60	2.4971067922e-66	2.0684528466e-56	3.0248571879e-76	0.0000000000e+00	1.1702656535e-05	1.7929360325e+03	5.0256423784e-31	2.9406724392e+01	7.9955229545e-43	1.7220672521e-27	2.3390941597e-45	2.5081816212e-17	2.8611744789e-23	1.1702656535e-05	7.0955255901e-20	-1.8223427803e+03
1.1481536215e-12	-1.7929019585e+03	-1.4703362195e+01	1.7008104067e-82	1.2084834965e-42	0.0000000000e+00	4.4650699538e-76	0.0000000000e+00	7.1188903261e-32	3.7402749029e-37	1.7456657650e-51	1.4802772467e-43	1.8084879636e-60	2.9956312417e-66	2.4256141142e-56	3.6618192832e-76	0.0000000000e+00	1.1975132606e-05	1.7929019465e+03	5.3849979158e-31	2.9406724390e+01	8.8476869941e-43	1.8407452458e-27	2.6164497143e-45	2.6263636157e-17	3.0657619276e-23	1.1975132606e-05	7.4297895531e-20	-1.8223086949e+03
1.1748975549e-12	-1.7928670795e+03	-1.4703362193e+01	2.1360368658e-82	1.3697030958e-42	0.0000000000e+00	5.5399922508e-76	0.0000000000e+00	7.4543449574e-32	4.0929058388e-37	2.0003872526e-51	1.6575550431e-43	2.1199010512e-60	3.5937835994e-66	2.8444028464e-56	4.4333419283e-76	0.0000000000e+00	1.2253950097e-05	1.7928670673e+03	5.7700470839e-31	2.9406724387e+01	9.7892130693e-43	1.9674980972e-27	2.9264907057e-45	2.7501135710e-17	3.2849772992e-23	1.2253950097e-05	7.7797970349e-20	-1.8222738162e+03
1.2022644346e-12	-1.7928313888e+03	-1.4703362192e+01	2.6827594012e-82	1.5522196632e-42	0.0000000000e+00	6.8718020536e-76	0.0000000000e+00	7.8056056221e-32	4.4785877608e-37	2.2922288630e-51	1.8559825035e-43	2.4848736729e-60	4.3114884438e-66	3.3354412793e-56	5.3678381691e-76	0.0000000000e+00	1.2539256467e-05	1.7928313763e+03	6.1826267760e-31	2.9406724384e+01	1.0829327938e-42	2.1028657778e-27	3.2730398287e-45	2.8796937693e-17	3.5198663839e-23	1.2539256467e-05	8.1462893002e-20	-1.8222381258e+03
1.2302687708e-12	-1.7927948675e+03	-1.4703362190e+01	3.3695798041e-82	1.7588172972e-42	0.0000000000e+00	8.5217441790e-76	0.0000000000e+00	8.1734169885e-32	4.9003952703e-37	2.6265891165e-51	2.0780710874e-43	2.9126012192e-60	5.1726514101e-66	3.9111783383e-56	6.4995605526e-76	0.0000000000e+00	1.2831202596e-05	1.7927948547e+03	6.6247051918e-31	2.9406724381e+01	1.1978200660e-42	2.2474235197e-27	3.6603627817e-45	3.0153788448e-17	3.7715497288e-23	1.2831202596e-05	8.5300424979e-20	-1.8222016048e+03
1.2589254118e-12	-1.7927574963e+03	-1.4703362189e+01	4.2324158669e-82	1.9926387126e-42	0.0000000000e+00	1.0565957535e-75	0.0000000000e+00	8.5585588023e-32	5.3616865910e-37	3.0096431815e-51	2.3266289394e-43	3.4138459286e-60	6.2059205245e-66	4.5861929097e-56	7.8694586414e-76	0.0000000000e+00	1.3129942867e-05	1.7927574832e+03	7.0983912212e-31	2.9406724378e+01	1.3247051186e-42	2.4017840279e-27	4.0932197148e-45	3.1574563649e-17	4.0412279804e-23	1.3129942867e-05	8.9318693016e-20	-1.8221642338e+03
