Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8002506074e-44	4.4137294463e-50	1.1187758163e-64	1.2680392128e-56	8.8542779245e-74	1.1324609476e-79	1.1830251365e-69	1.2106629175e-89	0.0000000000e+00	5.2158655116e-18	1.7937475107e-09	8.8975023960e-44	2.9406724459e-11	8.7823339627e-56	3.1423613444e-40	2.2688998567e-58	6.6419633803e-30	5.0654651354e-36	5.2158655116e-18	1.8792215989e-32	9.9999999818e-01
1.0232929923e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9289951113e-44	4.9444757493e-50	1.3114705093e-64	1.4532467461e-56	1.0617129755e-73	1.3898283828e-79	1.4189969091e-69	1.5090623395e-89	0.0000000000e+00	5.4616508362e-18	1.8355137091e-09	9.7556979712e-44	3.0091695064e-11	9.9617227755e-56	3.4394505504e-40	2.5981317343e-58	7.1169467807e-30	5.5540483056e-36	5.4616508362e-18	2.0135972574e-32	9.9999999813e-01
1.0471285481e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0669465446e-44	5.5388430491e-50	1.5371217803e-64	1.6653890963e-56	1.2728750418e-73	1.7053424045e-79	1.7017521263e-69	1.8811748738e-89	0.0000000000e+00	5.7190174607e-18	1.8782520345e-09	1.0696678779e-43	3.0792620683e-11	1.1297894727e-55	3.7644883056e-40	2.9748845909e-58	7.6258963017e-30	6.0897624465e-36	5.7190174607e-18	2.1575809607e-32	9.9999999809e-01
1.0715193052e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2147633042e-44	6.2044988956e-50	1.8016488861e-64	1.9084839874e-56	1.5260946749e-73	2.0924771398e-79	2.0409432761e-69	2.3415725388e-89	0.0000000000e+00	5.9885110371e-18	1.9219850964e-09	1.1728430518e-43	3.1509872958e-11	1.2811706053e-55	4.1200831528e-40	3.4061737860e-58	8.1712407560e-30	6.6771539629e-36	5.9885110371e-18	2.3118596371e-32	9.9999999805e-01
1.0964781961e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3731508682e-44	6.9499982966e-50	2.1118903103e-64	2.1870905323e-56	1.8298869136e-73	2.5676849420e-79	2.4480228249e-69	2.9101894642e-89	0.0000000000e+00	6.2707029221e-18	1.9667360289e-09	1.2859708998e-43	3.2243832184e-11	1.4526602094e-55	4.5090867368e-40	3.8999515409e-58	8.7555826224e-30	7.3212077009e-36	6.2707029221e-18	2.4771693210e-32	9.9999999800e-01
1.1220184543e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5428651617e-44	7.7848822374e-50	2.4757345270e-64	2.5063787512e-56	2.1943389888e-73	3.1510339614e-79	2.9365654410e-69	3.6135436719e-89	0.0000000000e+00	6.5661913876e-18	2.0125285034e-09	1.4100114518e-43	3.2994887516e-11	1.6468957430e-55	4.9346165483e-40	4.4652265017e-58	9.3817104630e-30	8.0273892898e-36	6.5661913876e-18	2.6542986633e-32	9.9999999795e-01
1.1481536215e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.7247161643e-44	8.7198166930e-50	2.9023873209e-64	2.8722536340e-56	2.6315065621e-73	3.8671155530e-79	3.5228028366e-69	4.4848090096e-89	0.0000000000e+00	6.8756028878e-18	2.0593867409e-09	1.5460173395e-43	3.3763437175e-11	1.8668550065e-55	5.4000790899e-40	5.1122742171e-58	1.0052612227e-29	8.8016915632e-36	6.8756028878e-18	2.8440926913e-32	9.9999999791e-01
1.1748975549e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9195717751e-44	9.7667424342e-50	3.4026629801e-64	3.2914872921e-56	3.1558661952e-73	4.7461339245e-79	4.2262352101e-69	5.5644832928e-89	0.0000000000e+00	7.1995933875e-18	2.1073355249e-09	1.6951427298e-43	3.4549888655e-11	2.1159056696e-55	5.9091953967e-40	5.8528609034e-58	1.0771489505e-29	9.6506854154e-36	7.1995933875e-18	3.0474568388e-32	9.9999999786e-01
1.2022644346e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1283619542e-44	1.0939029341e-49	3.9892768897e-64	3.7718497024e-56	3.7848172305e-73	5.8252285635e-79	5.0703109414e-69	6.9021807230e-89	0.0000000000e+00	7.5388497509e-18	2.1564002138e-09	1.8586531144e-43	3.5354658943e-11	2.3978557074e-55	6.4660295701e-40	6.7004646504e-58	1.1541772808e-29	1.0581575538e-35	7.5388497509e-18	3.2653612629e-32	9.9999999781e-01
