Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062416e-38	5.2094395041e-43	9.5072781067e-56	3.4970678692e-49	7.6803756646e-64	1.3443315867e-68	2.3093990108e-60	9.0375865773e-78	0.0000000000e+00	6.6563122057e-16	1.6548937915e-08	4.7345173028e-38	5.9314274958e-10	2.8864834758e-48	4.6626983892e-35	1.1231481702e-50	3.0607325368e-26	2.7387883659e-31	6.6563122057e-16	1.8879439488e-28	9.9999998286e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948037e-38	5.8263421236e-43	1.1026255315e-55	3.9894459577e-49	9.0439826183e-64	1.6030771491e-68	2.7201152567e-60	1.1217954681e-77	0.0000000000e+00	6.9699683587e-16	1.6934243918e-08	5.1911409853e-38	6.0695881882e-10	3.2626603161e-48	5.0989191041e-35	1.2799481438e-50	3.2796095299e-26	3.0029375722e-31	6.9699683587e-16	2.0228892590e-28	9.9999998246e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447365674e-38	6.5166240387e-43	1.2805993928e-55	4.5526855570e-49	1.0711191288e-63	1.9327437817e-68	3.2227313699e-60	1.4303593993e-77	0.0000000000e+00	7.2984033688e-16	1.7328516923e-08	5.6917991417e-38	6.2109670565e-10	3.6885519642e-48	5.5755725766e-35	1.4590471735e-50	3.5141380929e-26	3.2925606159e-31	7.2984033688e-16	2.1674781346e-28	9.9999998205e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981146785e-38	7.2890208146e-43	1.4888160261e-55	5.1975544608e-49	1.2711142209e-63	2.3368782656e-68	3.8259584468e-60	1.7946267425e-77	0.0000000000e+00	7.6423135059e-16	1.7731965424e-08	6.2407376086e-38	6.3556390616e-10	4.1705491783e-48	6.0963621418e-35	1.6637929702e-50	3.7654373874e-26	3.6101137831e-31	7.6423135059e-16	2.3223995415e-28	9.9999998163e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624611319e-38	8.1532202450e-43	1.7322671539e-55	5.9359530678e-49	1.5095705768e-63	2.8267142408e-68	4.5454701675e-60	2.2124835652e-77	0.0000000000e+00	8.0024278372e-16	1.8144802754e-08	6.8426117072e-38	6.5036809104e-10	4.7157355682e-48	6.6653354075e-35	1.8978702853e-50	4.0347065950e-26	3.9582902586e-31	8.0024278372e-16	2.4883916486e-28	9.9999998120e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385602647e-38	9.1200406396e-43	2.0169719584e-55	6.7812827591e-49	1.7942437456e-63	3.4221757194e-68	5.4048045891e-60	2.7121676244e-77	0.0000000000e+00	8.3795097719e-16	1.8567247199e-08	7.5025255798e-38	6.6551710967e-10	5.3321141947e-48	7.2869071265e-35	2.1654124227e-50	4.3232306373e-26	4.3400428883e-31	8.3795097719e-16	2.6662453406e-28	9.9999998077e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272524983e-38	1.0201591555e-42	2.3500428213e-55	7.7488869807e-49	2.1347747955e-63	4.1489704878e-68	6.4332543431e-60	3.3276870350e-77	0.0000000000e+00	8.7743586781e-16	1.8999522108e-08	8.2260753928e-38	6.8101899426e-10	6.0287733183e-48	7.9658884403e-35	2.4711388352e-50	4.6323863068e-26	4.7586091768e-31	8.7743586781e-16	2.8568079804e-28	9.9999998032e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294383487e-38	1.1411414893e-42	2.7397724111e-55	8.8563938665e-49	2.5423210583e-63	5.0369497034e-68	7.6647251311e-60	4.0863499821e-77	0.0000000000e+00	9.1878115759e-16	1.9441856013e-08	9.0193967794e-38	6.9688196412e-10	6.8159943826e-48	8.7075231557e-35	2.8204600201e-50	4.9636488340e-26	5.2175387354e-31	9.1878115759e-16	3.0609874406e-28	9.9999997986e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460827233e-38	1.2764634507e-42	3.1958237783e-55	1.0123987328e-48	3.0299137004e-63	6.1213932284e-68	9.1388332069e-60	5.0154830866e-77	0.0000000000e+00	9.6207449112e-16	1.9894482748e-08	9.8892168686e-38	7.1311443000e-10	7.7053651981e-48	9.5175281336e-35	3.2195563748e-50	5.3185989250e-26	5.7207233848e-31	9.6207449112e-16	3.2797564214e-28	9.9999997939e-01
