Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062773e-39	5.1672947258e-45	5.7415030161e-59	1.2466437385e-52	4.2625596390e-68	7.7231309441e-73	8.2948169986e-65	5.5607316456e-83	0.0000000000e+00	6.6563123320e-17	1.6548938282e-09	4.7339009645e-40	5.9303679081e-11	2.8732628016e-51	4.6669580490e-37	1.0931449798e-53	3.0601857753e-28	2.7384295335e-33	6.6563123727e-17	1.8876065668e-30	9.9999999829e-01
1.0232929923e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948440e-39	5.7847447170e-45	6.6900130536e-59	1.4062397855e-52	5.0617479290e-68	9.3541482869e-73	9.7867578241e-65	6.7790959299e-83	0.0000000000e+00	6.9699684940e-17	1.6934244303e-09	5.1904423485e-40	6.0685039217e-11	3.2518143922e-51	5.1030218352e-37	1.2502214977e-53	3.2790236734e-28	3.0025311332e-33	6.9699685377e-17	2.0225277739e-30	9.9999999825e-01
1.0471285481e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447366128e-39	6.4755796674e-45	7.7961496112e-59	1.5858874143e-52	6.0137902258e-68	1.1345354503e-72	1.1549190809e-64	8.2809438953e-83	0.0000000000e+00	7.2984035137e-17	1.7328517326e-09	5.6910107885e-40	6.2098575365e-11	3.6796321639e-51	5.5795094517e-37	1.4297596779e-53	3.5135103459e-28	3.2921022802e-33	7.2984035605e-17	2.1670908239e-30	9.9999999821e-01
1.0715193052e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981147295e-39	7.2484845058e-45	9.0859502449e-59	1.7880868973e-52	7.1476245835e-68	1.3775678206e-72	1.3630440161e-64	1.0127024289e-82	0.0000000000e+00	7.6423136611e-17	1.7731965845e-09	6.2398512789e-40	6.3545036999e-11	4.1630907875e-51	6.1001292428e-37	1.6349518848e-53	3.7647647546e-28	3.6095987706e-33	7.6423137113e-17	2.3219845594e-30	9.9999999816e-01
1.0964781961e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624611891e-39	8.1131659136e-45	1.0589712331e-58	2.0156430121e-52	8.4975956386e-68	1.6741127809e-72	1.6087322969e-64	1.2392097152e-82	0.0000000000e+00	8.0024280036e-17	1.8144803196e-09	6.8416179511e-40	6.5025191052e-11	4.7093787517e-51	6.6689252655e-37	1.8694391219e-53	4.0339858667e-28	3.9577131017e-33	8.0024280573e-17	2.4879470179e-30	9.9999999812e-01
1.1220184543e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385603286e-39	9.0804644668e-45	1.2342808689e-58	2.2716961509e-52	1.0104721573e-67	2.0359531458e-72	1.8986971949e-64	1.5169386563e-82	0.0000000000e+00	8.3795099502e-17	1.8567247662e-09	7.5014138857e-40	6.6539822323e-11	5.3265958669e-51	7.2903084710e-37	2.1373761360e-53	4.3224583749e-28	4.3393975067e-33	8.3795100078e-17	2.6657689429e-30	9.9999999808e-01
1.1481536215e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272525696e-39	1.0162488232e-44	1.4386513126e-58	2.5597646075e-52	1.2017925051e-67	2.4775213268e-72	2.2408614056e-64	1.8573998021e-82	0.0000000000e+00	8.7743588691e-17	1.8999522592e-09	8.2248343481e-40	6.8089733887e-11	6.0238713879e-51	7.9690891742e-37	2.4435034583e-53	4.6315588254e-28	4.7578889686e-33	8.7743589308e-17	2.8562975460e-30	9.9999999803e-01
1.1748975549e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294384280e-39	1.1372765294e-44	1.6768905763e-58	2.8837940437e-52	1.4295376521e-67	3.0164222521e-72	2.6445502517e-64	2.2746590820e-82	0.0000000000e+00	9.1878117806e-17	1.9441856520e-09	9.0180139947e-40	6.9675747530e-11	6.8114992309e-51	8.7105117201e-37	2.7932281264e-53	4.9627621853e-28	5.2167365334e-33	9.1878118467e-17	3.0604405374e-30	9.9999999799e-01
1.2022644346e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460828115e-39	1.2726411015e-44	1.9545963082e-58	3.2482096803e-52	1.7006172349e-67	3.6741043703e-72	3.1207294644e-64	2.7858772385e-82	0.0000000000e+00	9.6207451305e-17	1.9894483279e-09	9.8876787461e-40	7.1298704176e-11	7.7010865902e-51	9.5202926208e-37	3.1927158626e-53	5.3176488786e-28	5.7198313223e-33	9.6207452013e-17	3.2791704439e-30	9.9999999794e-01
