Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.6556000000e+03	-2.9651839591e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6556000000e+03	0.0000000000e+00	5.9303679182e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.7149036792e+03
1.0000000000e-12	-1.6541879903e+03	-2.9651839490e+01	7.5878186060e-75	2.7678486048e-38	1.2224313550e-12	1.0973612321e-69	1.3453023108e-39	5.6036203989e-27	2.5336561359e-32	3.8114754724e-46	6.5284331418e-40	3.1776952276e-55	6.4077202677e-60	5.9565124705e-52	4.7597827344e-70	0.0000000000e+00	1.3310731578e-04	1.6541878572e+03	1.8928675245e-27	5.9303678979e+01	1.5454033130e-38	1.8110663462e-24	6.3758361298e-41	9.1795772103e-16	1.0949912012e-20	1.3310731701e-04	5.6596502747e-18	-1.7134918024e+03
1.0232929923e-12	-1.6541551148e+03	-2.9651839487e+01	9.4043285257e-75	3.1325119036e-38	1.2800342901e-12	1.3377946530e-69	1.5175286849e-39	5.8676720207e-27	2.7703918587e-32	4.3433674218e-46	7.1819990150e-40	3.6982821285e-55	7.6392894285e-60	6.8755755330e-52	5.7380067412e-70	0.0000000000e+00	1.3620642998e-04	1.6541549786e+03	2.0281648075e-27	5.9303678974e+01	1.7068797742e-38	1.9339703790e-24	7.1220123673e-41	9.6121017372e-16	1.1732608592e-20	1.3620643126e-04	5.9260723137e-18	-1.7134589300e+03
1.0471285481e-12	-1.6541214741e+03	-2.9651839485e+01	1.1671901462e-74	3.5446339072e-38	1.3403513615e-12	1.6341710722e-69	1.7113935098e-39	6.1441652323e-27	3.0290733723e-32	4.9491285944e-46	7.9002355154e-40	4.3037377388e-55	9.1086719847e-60	7.9345446717e-52	6.8955431049e-70	0.0000000000e+00	1.3937766806e-04	1.6541213347e+03	2.1731308124e-27	5.9303678970e+01	1.8850753281e-38	2.0650663214e-24	7.9547517009e-41	1.0065003680e-15	1.2571241281e-20	1.3937766940e-04	6.2050283548e-18	-1.7134252925e+03
1.0715193052e-12	-1.6540870506e+03	-2.9651839482e+01	1.4502288187e-74	4.0103554124e-38	1.4035104391e-12	1.9984787182e-69	1.9295949280e-39	6.4336861892e-27	3.3117139088e-32	5.6390138478e-46	8.6891971503e-40	5.0078635882e-55	1.0861623884e-59	9.1545764863e-52	8.2729475560e-70	0.0000000000e+00	1.4262270698e-04	1.6540869079e+03	2.3284563024e-27	5.9303678965e+01	2.0816766980e-38	2.2048871225e-24	8.8839859010e-41	1.0539242907e-15	1.3469806563e-20	1.4262270838e-04	6.4971075302e-18	-1.7133908721e+03
1.0964781961e-12	-1.6540518259e+03	-2.9651839480e+01	1.8034672235e-74	4.5366011769e-38	1.4696454162e-12	2.4454708239e-69	2.1751596854e-39	6.7368486570e-27	3.6205089561e-32	6.4246954263e-46	9.5555054904e-40	5.8266908905e-55	1.2952645979e-59	1.0559983341e-51	9.9176314676e-70	0.0000000000e+00	1.4594326265e-04	1.6540516800e+03	2.4948813728e-27	5.9303678960e+01	2.2985411498e-38	2.3539992806e-24	9.9207715173e-41	1.1035824491e-15	1.4432586357e-20	1.4594326412e-04	6.8029266245e-18	-1.7133556508e+03
1.1220184543e-12	-1.6540157816e+03	-2.9651839477e+01	2.2443538040e-74	5.1311738453e-38	1.5388964928e-12	2.9935443373e-69	2.4514767025e-39	7.0542953122e-27	3.9578531861e-32	7.3194482405e-46	1.0506464935e-39	6.7788372953e-55	1.5446801571e-59	1.2178669260e-51	1.1883530804e-69	0.0000000000e+00	1.4934109079e-04	1.6540156322e+03	2.6731989720e-27	5.9303678954e+01	2.5377193360e-38	2.5130047778e-24	1.1077416129e-40	1.1555800833e-15	1.5464168396e-20	1.4934109233e-04	7.1231313696e-18	-1.7133196099e+03
1.1481536215e-12	-1.6539788985e+03	-2.9651839475e+01	2.7947369917e-74	5.8028677387e-38	1.6114104727e-12	3.6654143110e-69	2.7623427089e-39	7.3866991033e-27	4.3263580824e-32	8.3383733787e-46	1.1550103070e-39	7.8859257137e-55	1.8421737798e-59	1.4042667147e-51	1.4233605153e-69	0.0000000000e+00	1.5281798785e-04	1.6539787456e+03	2.8642586740e-27	5.9303678949e+01	2.8014721263e-38	2.6825432144e-24	1.2367617083e-40	1.2100273892e-15	1.6569468058e-20	1.5281798947e-04	7.4583978008e-18	-1.7132827302e+03
1.1748975549e-12	-1.6539411571e+03	-2.9651839472e+01	3.4818950579e-74	6.5615991103e-38	1.6873410748e-12	4.4888386130e-69	3.1120156233e-39	7.7347646763e-27	4.7288707599e-32	9.4986569319e-46	1.2695187009e-39	9.1730706728e-55	2.1970019387e-59	1.6188767631e-51	1.7043305474e-69	0.0000000000e+00	1.5637579198e-04	1.6539410007e+03	3.0689707200e-27	5.9303678944e+01	3.0922866850e-38	2.8632941028e-24	1.3806614765e-40	1.2670397519e-15	1.7753751752e-20	1.5637579367e-04	7.8094336755e-18	-1.7132449924e+03
1.2022644346e-12	-1.6539025375e+03	-2.9651839469e+01	4.3398531155e-74	7.4185493098e-38	1.7668492582e-12	5.4976824521e-69	3.5052708757e-39	8.0992298676e-27	5.1684946698e-32	1.0819859538e-45	1.3951275013e-39	1.0669439493e-54	2.6201948440e-59	1.8659224138e-51	2.0403248190e-69	0.0000000000e+00	1.6001638396e-04	1.6539023775e+03	3.2883103485e-27	5.9303678938e+01	3.4128975843e-38	3.0559792626e-24	1.5411363017e-40	1.3267379898e-15	1.9022661977e-20	1.6001638573e-04	8.1769799583e-18	-1.7132063764e+03
