Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062330e-38	5.2093775498e-43	6.0688880573e-56	1.2508690207e-49	4.6013579342e-64	8.6354113030e-69	8.8185219548e-61	5.4430308785e-78	0.0000000000e+00	6.6563121650e-16	1.6548937915e-08	4.7345176021e-38	5.9314274958e-10	2.8866943477e-48	4.6627058948e-35	1.1231478095e-50	3.0607325367e-26	2.7387885331e-31	6.6563122057e-16	1.8879439486e-28	9.9999998286e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015947943e-38	5.8262812806e-43	7.0189010643e-56	1.4095993712e-49	5.3989353972e-64	1.0279468984e-68	1.0299245128e-60	6.7107782777e-78	0.0000000000e+00	6.9699683151e-16	1.6934243918e-08	5.1911412842e-38	6.0695881882e-10	3.2628289470e-48	5.0989264741e-35	1.2799519443e-50	3.2796095298e-26	3.0029377391e-31	6.9699683587e-16	2.0228892588e-28	9.9999998246e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447365570e-38	6.5165638369e-43	8.1301804403e-56	1.5881915045e-49	6.3636861893e-64	1.2359429108e-68	1.2064350531e-60	8.4864620713e-78	0.0000000000e+00	7.2984033220e-16	1.7328516923e-08	5.6917994411e-38	6.2109670565e-10	3.6886847542e-48	5.5755798672e-35	1.4590510066e-50	3.5141380928e-26	3.2925607832e-31	7.2984033688e-16	2.1674781344e-28	9.9999998205e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981146671e-38	7.2889614383e-43	9.4261148858e-56	1.7895127791e-49	7.5137868900e-64	1.4900399184e-68	1.4151051336e-60	1.0574592659e-77	0.0000000000e+00	7.6423134557e-16	1.7731965424e-08	6.2407379083e-38	6.3556390616e-10	4.1706540531e-48	6.0963693304e-35	1.6637963647e-50	3.7654373874e-26	3.6101139505e-31	7.6423135059e-16	2.3223995413e-28	9.9999998163e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624611195e-38	8.1531619122e-43	1.0935548092e-55	2.0164731750e-49	8.8783447379e-64	1.7972286120e-68	1.6610739475e-60	1.2963058494e-77	0.0000000000e+00	8.0024277835e-16	1.8144802754e-08	6.8426120067e-38	6.5036809104e-10	4.7158186970e-48	6.6653424675e-35	1.8978739856e-50	4.0347065949e-26	3.9582904258e-31	8.0024278372e-16	2.4883916484e-28	9.9999998120e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385602511e-38	9.1199833662e-43	1.2693920764e-55	2.2721268988e-49	1.0498773576e-63	2.1695960842e-68	1.9510866872e-60	1.5805224718e-77	0.0000000000e+00	8.3795097144e-16	1.8567247199e-08	7.5025258790e-38	6.6551710967e-10	5.3321796290e-48	7.2869140555e-35	2.1654167455e-50	4.3232306373e-26	4.3400430555e-31	8.3795097719e-16	2.6662453404e-28	9.9999998077e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272524834e-38	1.0201535257e-42	1.4743067731e-55	2.5598941919e-49	1.2425933653e-63	2.6226321563e-68	2.2932675676e-60	1.9284633221e-77	0.0000000000e+00	8.7743586164e-16	1.8999522108e-08	8.2260756920e-38	6.8101899426e-10	6.0288241420e-48	7.9658952478e-35	2.4711435377e-50	4.6323863068e-26	4.7586093439e-31	8.7743586781e-16	2.8568079803e-28	9.9999998032e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294383323e-38	1.1411359530e-42	1.7131305432e-55	2.8836958259e-49	1.4718667963e-63	3.1742612510e-68	2.6970317329e-60	2.3547442084e-77	0.0000000000e+00	9.1878115099e-16	1.9441856013e-08	9.0193970786e-38	6.9688196412e-10	6.8160335098e-48	8.7075298457e-35	2.8204648374e-50	4.9636488339e-26	5.2175389025e-31	9.1878115759e-16	3.0609874404e-28	9.9999997986e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460827054e-38	1.2764580110e-42	1.9914486927e-55	3.2479738416e-49	1.7445515337e-63	3.8455899755e-68	3.1733121429e-60	2.8738222029e-77	0.0000000000e+00	9.6207448404e-16	1.9894482748e-08	9.8892171679e-38	7.1311443000e-10	7.7053953046e-48	9.5175347017e-35	3.2195613160e-50	5.3185989250e-26	5.7207235519e-31	9.6207449112e-16	3.2797564212e-28	9.9999997939e-01
1.2302687708e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4782195052e-38	1.4278082230e-42	2.3157672186e-55	3.6576911032e-49	2.0688063610e-63	4.6625017220e-68	3.7349639698e-60	3.5058318668e-77	0.0000000000e+00	1.0074076335e-15	2.0357641571e-08	1.0842911604e-37	7.2972499856e-10	8.7099625147e-48	1.0402142173e-34	3.6754713639e-50	5.6989303023e-26	6.2724303120e-31	1.0074076411e-15	3.5141570777e-28	9.9999997891e-01
1.2589254118e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.7269565631e-38	1.5970723295e-42	2.6936871969e-55	4.1183819943e-49	2.4544106370e-63	5.6570592289e-68	4.3971769809e-60	4.2781633388e-77	0.0000000000e+00	1.0548766948e-15	2.0831577291e-08	1.1888567037e-37	7.4672247695e-10	9.8444547028e-48	1.1368144969e-34	4.1962090878e-50	6.1064577840e-26	6.8773375584e-31	1.0548767029e-15	3.7653059757e-28	9.9999997842e-01
1.2882495517e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9934809247e-38	1.7863567496e-42	3.1340739325e-55	4.6362487351e-49	2.9130270076e-63	6.8685528137e-68	5.1778586941e-60	5.2238347706e-77	0.0000000000e+00	1.1045822892e-15	2.1316540394e-08	1.3035049635e-37	7.6411587746e-10	1.1125478642e-47	1.2422944919e-34	4.7909097436e-50	6.5431259410e-26	7.5405746637e-31	1.1045822979e-15	4.0343994023e-28	9.9999997792e-01
1.3182567386e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2790645134e-38	1.9980140979e-42	3.6472458502e-55	5.2182607804e-49	3.4584937100e-63	8.3447068102e-68	6.0980563497e-60	6.3810861598e-77	0.0000000000e+00	1.1566297773e-15	2.1812787177e-08	1.4292080216e-37	7.8191442229e-10	1.2571760981e-47	1.3574606694e-34	5.4699912622e-50	7.0110183725e-26	8.2677654649e-31	1.1566297866e-15	4.3227190544e-28	9.9999997741e-01
1.3489628826e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.5850701996e-38	2.2346713462e-42	4.2452146405e-55	5.8722367656e-49	4.1072358470e-63	1.0143584568e-67	7.1825010294e-60	7.7960571399e-77	0.0000000000e+00	1.2111294821e-15	2.2320579877e-08	1.5670316609e-37	8.0012754848e-10	1.4204405439e-47	1.4831916500e-34	6.2453309250e-50	7.5123676450e-26	9.0650759231e-31	1.2111294921e-15	4.6316381324e-28	9.9999997688e-01
1.3803842646e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.9129583025e-38	2.4992612604e-42	4.9419659565e-55	6.6069269657e-49	4.8787693087e-63	1.2335992555e-67	8.4602527698e-60	9.5259992249e-77	0.0000000000e+00	1.2681969225e-15	2.2840186814e-08	1.7181443972e-37	8.1876491284e-10	1.6047190058e-47	1.6204445757e-34	7.1304570441e-50	8.0495659415e-26	9.9392663744e-31	1.2681969332e-15	4.9626278694e-28	9.9999997634e-01
1.4125375446e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2642935579e-38	2.7950578676e-42	5.7537889104e-55	7.4321231954e-49	5.7962940070e-63	1.5008350986e-67	9.9654683319e-60	1.1641450892e-76	0.0000000000e+00	1.3279530582e-15	2.3371882529e-08	1.8838273780e-37	8.3783639718e-10	1.8126907071e-47	1.7702619740e-34	8.1407778469e-50	8.6251764719e-26	1.0897748811e-30	1.3279530696e-15	5.3172645251e-28	9.9999997579e-01
1.4454397707e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6407525834e-38	3.1257159823e-42	6.6996559746e-55	8.3587871900e-49	6.8873883030e-63	1.8266113188e-67	1.1738298299e-59	1.4228442254e-76	0.0000000000e+00	1.3905245454e-15	2.3915947926e-08	2.0654852367e-37	8.5735211343e-10	2.0473744042e-47	1.9337792075e-34	9.2938437420e-50	9.2419456985e-26	1.1948649678e-30	1.3905245577e-15	5.6972368781e-28	9.9999997523e-01
