Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.7944000000e+03	-1.4703362256e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7944000000e+03	0.0000000000e+00	2.9406724513e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8238067245e+03
1.0000000000e-12	-1.7930951836e+03	-1.4703362203e+01	3.4858407946e-83	5.6851886531e-43	0.0000000000e+00	1.0224742140e-76	2.4288621678e-44	5.4004245306e-32	2.1764965607e-37	5.8941885492e-52	5.0744280306e-44	5.7631029263e-61	7.9071201080e-67	6.6351917042e-57	9.8048057439e-77	0.0000000000e+00	1.0430466431e-05	1.7930951732e+03	3.5581134104e-31	2.9406724405e+01	4.8071785010e-43	1.2331153132e-27	1.3344212805e-45	1.9924078903e-17	2.0256852282e-23	1.0430466431e-05	5.6366645647e-20	-1.8225019184e+03
1.0232929923e-12	-1.7930648018e+03	-1.4703362201e+01	4.3580551666e-83	6.4486283369e-43	0.0000000000e+00	1.2696789121e-76	2.7646901239e-44	5.6549067620e-32	2.3822706925e-37	6.7202374646e-52	5.6392592737e-44	6.7321857297e-61	9.4412207428e-67	7.7285329776e-57	1.1796433651e-76	0.0000000000e+00	1.0673332791e-05	1.7930647912e+03	3.8125399439e-31	2.9406724403e+01	5.3237418583e-43	1.3184249604e-27	1.4931295418e-45	2.0862895073e-17	2.1705344791e-23	1.0673332791e-05	5.9022147776e-20	-1.8224715369e+03
1.0471285481e-12	-1.7930337129e+03	-1.4703362200e+01	5.4475562044e-83	7.3135680723e-43	0.0000000000e+00	1.5769265566e-76	3.1464406318e-44	5.9213800878e-32	2.6074027996e-37	7.6611084968e-52	6.2659295374e-44	7.8633300946e-61	1.1270932627e-66	9.0005726871e-57	1.4177101584e-76	0.0000000000e+00	1.0921851974e-05	1.7930337020e+03	4.0851583255e-31	2.9406724400e+01	5.8949687299e-43	1.4095689566e-27	1.6706164537e-45	2.1845943647e-17	2.3257407053e-23	1.0921851974e-05	6.1802730078e-20	-1.8224404482e+03
1.0715193052e-12	-1.7930019004e+03	-1.4703362199e+01	6.8092579861e-83	8.2935062843e-43	0.0000000000e+00	1.9557745400e-76	3.5804255929e-44	6.2004094675e-32	2.8536996930e-37	8.7328426574e-52	6.9609594155e-44	9.1838699974e-61	1.3454564959e-66	1.0480578449e-56	1.7056006281e-76	0.0000000000e+00	1.1176155453e-05	1.7930018892e+03	4.3772691835e-31	2.9406724398e+01	6.5264131238e-43	1.5069402749e-27	1.8690832427e-45	2.2875308332e-17	2.4920443852e-23	1.1176155453e-05	6.4714282411e-20	-1.8224086360e+03
1.0964781961e-12	-1.7929693475e+03	-1.4703362198e+01	8.5114984060e-83	9.4036148550e-43	0.0000000000e+00	2.4219998443e-76	4.0737495075e-44	6.4925864748e-32	3.1231365958e-37	9.9535740807e-52	7.7316015660e-44	1.0725529375e-60	1.6061104280e-66	1.2202390516e-56	2.0548054903e-76	0.0000000000e+00	1.1436377750e-05	1.7929693360e+03	4.6902661240e-31	2.9406724395e+01	7.2242797779e-43	1.6109577390e-27	2.0909900404e-45	2.3953170970e-17	2.6702389321e-23	1.1436377750e-05	6.7762971855e-20	-1.8223760833e+03
1.1220184543e-12	-1.7929360369e+03	-1.4703362196e+01	1.0639333956e-82	1.0660965160e-42	0.0000000000e+00	2.9965646910e-76	4.6344119046e-44	6.7985305507e-32	3.4178728119e-37	1.1343808032e-51	8.5859191663e-44	1.2525117326e-60	1.9172099339e-66	1.4205130512e-56	2.4774319607e-76	0.0000000000e+00	1.1702656511e-05	1.7929360252e+03	5.0256423761e-31	2.9406724392e+01	7.9954817858e-43	1.7220676629e-27	2.3390862330e-45	2.5081816162e-17	2.8611744776e-23	1.1702656511e-05	7.0955255757e-20	-1.8223427730e+03
1.1481536215e-12	-1.7929019510e+03	-1.4703362195e+01	1.3298925808e-82	1.2084834687e-42	0.0000000000e+00	3.7056037154e-76	5.2714633891e-44	7.1188903163e-32	3.7402677804e-37	1.2926819035e-51	9.5328279256e-44	1.4625485834e-60	2.2884524302e-66	1.6534146835e-56	2.9876706151e-76	0.0000000000e+00	1.1975132581e-05	1.7929019391e+03	5.3849979128e-31	2.9406724390e+01	8.8476522250e-43	1.8407456514e-27	2.6164418053e-45	2.6263636103e-17	3.0657619258e-23	1.1975132581e-05	7.4297895376e-20	-1.8223086874e+03
1.1748975549e-12	-1.7928670719e+03	-1.4703362193e+01	1.6622964470e-82	1.3697026897e-42	0.0000000000e+00	4.5808511709e-76	5.9951693625e-44	7.4543449468e-32	4.0928987604e-37	1.4729078012e-51	1.0582153972e-43	1.7076617761e-60	2.7314106603e-66	1.9242081518e-56	3.6031099755e-76	0.0000000000e+00	1.2253950071e-05	1.7928670597e+03	5.7700470801e-31	2.9406724387e+01	9.7891812646e-43	1.9674985000e-27	2.9264827066e-45	2.7501135651e-17	3.2849772969e-23	1.2253950071e-05	7.7797970184e-20	-1.8222738086e+03
1.2022644346e-12	-1.7928313810e+03	-1.4703362192e+01	2.0777268017e-82	1.5522189550e-42	0.0000000000e+00	5.6610435868e-76	6.8171671828e-44	7.8056056108e-32	4.4785807230e-37	1.6780680416e-51	1.1744726448e-43	1.9936800408e-60	3.2598926616e-66	2.2390022849e-56	4.3453275708e-76	0.0000000000e+00	1.2539256440e-05	1.7928313685e+03	6.1826267713e-31	2.9406724384e+01	1.0829298316e-42	2.1028661780e-27	3.2730317259e-45	2.8796937630e-17	3.5198663812e-23	1.2539256440e-05	8.1462892825e-20	-1.8222381180e+03
