Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.6556000000e+03	-2.9657137987e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6556000000e+03	0.0000000000e+00	5.9314275975e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.7149142760e+03
1.0000000000e-12	-1.6541879856e+03	-2.9657137886e+01	7.4356749399e-75	2.7689831113e-38	1.2224313574e-12	1.0865599886e-69	1.3457721145e-39	5.6036203935e-27	2.5339506658e-32	3.8137378409e-46	6.5296282421e-40	3.1791555355e-55	6.3967206481e-60	5.9596573818e-52	4.7458465771e-70	0.0000000000e+00	1.3310731559e-04	1.6541878524e+03	1.8932058072e-27	5.9314275771e+01	1.5457358705e-38	1.8114087815e-24	6.3777558869e-41	9.1812174674e-16	1.0951868899e-20	1.3310731681e-04	5.6606615718e-18	-1.7135023944e+03
1.0232929923e-12	-1.6541551099e+03	-2.9657137883e+01	9.2473540796e-75	3.1337272991e-38	1.2800342926e-12	1.3265840505e-69	1.5180311277e-39	5.8676720149e-27	2.7707319905e-32	4.3457867563e-46	7.1837146248e-40	3.6999736091e-55	7.6289668882e-60	6.8790810355e-52	5.7281062403e-70	0.0000000000e+00	1.3620642978e-04	1.6541549737e+03	2.0285272657e-27	5.9314275767e+01	1.7073181930e-38	1.9343343827e-24	7.1242012164e-41	9.6138192799e-16	1.1734705334e-20	1.3620643106e-04	5.9271312163e-18	-1.7134695218e+03
1.0471285481e-12	-1.6541214691e+03	-2.9657137881e+01	1.1509932380e-74	3.5459532029e-38	1.3403513642e-12	1.6228756498e-69	1.7119390601e-39	6.1441652261e-27	3.0294630051e-32	4.9517334437e-46	7.9024677610e-40	4.3057036894e-55	9.0991352104e-60	7.9384923280e-52	6.8866706654e-70	0.0000000000e+00	1.3937766784e-04	1.6541213297e+03	2.1735191735e-27	5.9314275762e+01	1.8856194978e-38	2.0654533600e-24	7.9572414237e-41	1.0066802149e-15	1.2573487873e-20	1.3937766918e-04	6.2061371026e-18	-1.7134358842e+03
1.0715193052e-12	-1.6540870454e+03	-2.9657137878e+01	1.4337840892e-74	4.0117746918e-38	1.4035104420e-12	1.9885460834e-69	1.9301703577e-39	6.4336861825e-27	3.3121602195e-32	5.6417946144e-46	8.6922157854e-40	5.0101244249e-55	1.0853284532e-59	9.1589428532e-52	8.2531418829e-70	0.0000000000e+00	1.4262270676e-04	1.6540869028e+03	2.3288724167e-27	5.9314275757e+01	2.0823575952e-38	2.2052984104e-24	8.8868213342e-41	1.0541126116e-15	1.3472213708e-20	1.4262270816e-04	6.4982684681e-18	-1.7134014638e+03
1.0964781961e-12	-1.6540518207e+03	-2.9657137876e+01	1.7869656268e-74	4.5381396971e-38	1.4696454193e-12	2.4371893368e-69	2.1757717776e-39	6.7368486499e-27	3.6210181199e-32	6.4276724320e-46	9.5593828929e-40	5.8292998536e-55	1.2945866485e-59	1.0564842456e-51	9.8860711255e-70	0.0000000000e+00	1.4594326242e-04	1.6540516747e+03	2.4953272231e-27	5.9314275752e+01	2.2993691868e-38	2.3544362994e-24	9.9239964289e-41	1.1037796431e-15	1.4435165527e-20	1.4594326389e-04	6.8041422074e-18	-1.7133662424e+03
1.1220184543e-12	-1.6540157762e+03	-2.9657137873e+01	2.2277712895e-74	5.1328848352e-38	1.5388964961e-12	2.9857617702e-69	2.4521615697e-39	7.0542953046e-27	3.9584290644e-32	7.3226906553e-46	1.0510971426e-39	6.7818939432e-55	1.5441722670e-59	1.2184248443e-51	1.1852021957e-69	0.0000000000e+00	1.4934109055e-04	1.6540156269e+03	2.6736766837e-27	5.9314275747e+01	2.5386732081e-38	2.5134694428e-24	1.1081069311e-40	1.1557865685e-15	1.5466931888e-20	1.4934109209e-04	7.1244041682e-18	-1.7133302013e+03
1.1481536215e-12	-1.6539788930e+03	-2.9657137871e+01	2.7778903206e-74	5.8048168963e-38	1.6114104763e-12	3.6568338751e-69	2.7631459623e-39	7.3866990951e-27	4.3270034506e-32	8.3419743745e-46	1.1554915625e-39	7.8895531910e-55	1.8418347031e-59	1.4049260604e-51	1.4214096730e-69	0.0000000000e+00	1.5281798760e-04	1.6539787401e+03	2.8647705247e-27	5.9314275741e+01	2.8025211654e-38	2.6830377399e-24	1.2371737034e-40	1.2102436033e-15	1.6572429048e-20	1.5281798921e-04	7.4597305063e-18	-1.7132933215e+03
1.1748975549e-12	-1.6539411514e+03	-2.9657137868e+01	3.4646668443e-74	6.5638352852e-38	1.6873410786e-12	4.4792987206e-69	3.1129654301e-39	7.7347646675e-27	4.7295898494e-32	9.5026923573e-46	1.2700182613e-39	9.1773831894e-55	2.1968420984e-59	1.6196602211e-51	1.7037087949e-69	0.0000000000e+00	1.5637579172e-04	1.6539409951e+03	3.0695191498e-27	5.9314275736e+01	3.0934218534e-38	2.8638207120e-24	1.3811248691e-40	1.2672661532e-15	1.7756924357e-20	1.5637579340e-04	7.8108291056e-18	-1.7132555836e+03
1.2022644346e-12	-1.6539025317e+03	-2.9657137865e+01	4.3223145518e-74	7.4211018446e-38	1.7668492623e-12	5.4879586611e-69	3.5063756781e-39	8.0992298582e-27	5.1692940892e-32	1.0824379786e-45	1.3956564664e-39	1.0674540106e-54	2.6202507698e-59	1.8668440484e-51	2.0404024888e-69	0.0000000000e+00	1.6001638368e-04	1.6539023717e+03	3.2888979713e-27	5.9314275730e+01	3.4141352056e-38	3.0565400906e-24	1.5416570358e-40	1.3269750582e-15	1.9026061318e-20	1.6001638545e-04	8.1784410632e-18	-1.7132169675e+03
1.2302687708e-12	-1.6538630134e+03	-2.9657137862e+01	5.3934192551e-74	8.3892215476e-38	1.8501035679e-12	6.7241185215e-69	3.9487281753e-39	8.4808672566e-27	5.6495001071e-32	1.2329295639e-45	1.5334543616e-39	1.2414907036e-54	3.1252248481e-59	2.1513288855e-51	2.4425202124e-69	0.0000000000e+00	1.6374168792e-04	1.6538628496e+03	3.5239520498e-27	5.9314275725e+01	3.7676751460e-38	3.2619625428e-24	1.7206567851e-40	1.3894968483e-15	2.0385886442e-20	1.6374168977e-04	8.5633422439e-18	-1.7131774528e+03
1.2589254118e-12	-1.6538225755e+03	-2.9657137859e+01	6.7310255824e-74	9.4824148781e-38	1.9372804744e-12	8.2379769110e-69	4.4460314692e-39	8.8804858415e-27	6.1738947423e-32	1.4042786884e-45	1.6845442966e-39	1.4437841599e-54	3.7274414713e-59	2.4786892147e-51	2.9234265732e-69	0.0000000000e+00	1.6755367348e-04	1.6538224079e+03	3.7758010655e-27	5.9314275719e+01	4.1573441725e-38	3.4809022995e-24	1.9202216599e-40	1.4549640113e-15	2.1842878008e-20	1.6755367542e-04	8.9663449078e-18	-1.7131370187e+03
1.2882495517e-12	-1.6537811967e+03	-2.9657137856e+01	8.4014189992e-74	1.0716701270e-37	2.0285647729e-12	1.0091676484e-68	5.0050097796e-39	9.2989326948e-27	6.7464959257e-32	1.5993683780e-45	1.8501707107e-39	1.6789029130e-54	4.4455929103e-59	2.8553177779e-51	3.4983495032e-69	0.0000000000e+00	1.7145435509e-04	1.6537810252e+03	4.0456446415e-27	5.9314275713e+01	4.5867828518e-38	3.7142237783e-24	2.1426838548e-40	1.5235152736e-15	2.3403976879e-20	1.7145435712e-04	9.3882994130e-18	-1.7130956438e+03
1.3182567386e-12	-1.6537388551e+03	-2.9657137853e+01	1.0487370792e-73	1.2110125271e-37	2.1241499583e-12	1.2361339677e-68	5.6331889284e-39	9.7370947954e-27	7.3716822836e-32	1.8214776259e-45	2.0316996284e-39	1.9521491644e-54	5.3019617742e-59	3.2885451551e-51	4.1853116597e-69	0.0000000000e+00	1.7544579421e-04	1.6537386797e+03	4.3347680489e-27	5.9314275707e+01	5.0600044616e-38	3.9628444654e-24	2.3906362182e-40	1.5952958931e-15	2.5076619509e-20	1.7544579633e-04	9.8300959987e-18	-1.7130533063e+03
1.3489628826e-12	-1.6536955284e+03	-2.9657137850e+01	1.3092219097e-73	1.3683021621e-37	2.2242386384e-12	1.5139734326e-68	6.3389994590e-39	1.0195900898e-26	8.0542243286e-32	2.0743369430e-45	2.2306208059e-39	2.2696775305e-54	6.3231063592e-59	3.7867809187e-51	5.0060691533e-69	0.0000000000e+00	1.7953010008e-04	1.6536953489e+03	4.6445483177e-27	5.9314275701e+01	5.5814220266e-38	4.2277380667e-24	2.6669605412e-40	1.6704579673e-15	2.6868773314e-20	1.7953010231e-04	1.0292666650e-17	-1.7130099837e+03
1.3803842646e-12	-1.6536511937e+03	-2.9657137847e+01	1.6344976135e-73	1.5458308560e-37	2.3290429638e-12	1.8540048193e-68	7.1318868013e-39	1.0676323499e-26	8.7993183801e-32	2.3621910118e-45	2.4485547388e-39	2.6386321705e-54	7.5406784689e-59	4.3596726279e-51	5.9867246855e-69	0.0000000000e+00	1.8370943087e-04	1.6536510100e+03	4.9764607839e-27	5.9314275694e+01	6.1558827304e-38	4.5099378242e-24	2.9748588586e-40	1.7491607547e-15	2.8788974561e-20	1.8370943320e-04	1.0776987051e-17	-1.7129656531e+03
1.4125375446e-12	-1.6536058275e+03	-2.9657137844e+01	2.0406883204e-73	1.7461810821e-37	2.4387850768e-12	2.2700851535e-68	8.0224273267e-39	1.1179380898e-26	9.6126238702e-32	2.6898688694e-45	2.6872675006e-39	3.0673050743e-54	8.9924118465e-59	5.0182835945e-51	7.1582106815e-69	0.0000000000e+00	1.8798599478e-04	1.6536056396e+03	5.3320861034e-27	5.9314275688e+01	6.7887128781e-38	4.8105399556e-24	3.3178882015e-40	1.8315710120e-15	3.0846368956e-20	1.8798599722e-04	1.1284078629e-17	-1.7129202912e+03
