Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.7944000000e+04	-1.4703362256e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7944000000e+04	0.0000000000e+00	2.9406724513e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8238067245e+04
1.0000000000e-12	-1.7930951607e+04	-1.4703361720e+02	3.8338517789e-78	5.7011963445e-40	1.0110164399e-14	1.1008913097e-71	2.4437249942e-41	5.4004243595e-31	2.1756356084e-35	5.9257559935e-49	5.0565871997e-41	5.8182463211e-57	8.1817131010e-63	6.6757939833e-53	1.0107613688e-71	0.0000000000e+00	1.0430466192e-04	1.7930951502e+04	3.5581134812e-29	2.9406723440e+02	4.7898892268e-40	1.2331646412e-25	1.3330881441e-42	1.9924078448e-15	2.0256852645e-21	1.0430466193e-04	5.6366644361e-18	-1.8225018945e+04
1.0232929923e-12	-1.7930647784e+04	-1.4703361708e+02	4.7348042354e-78	6.4620468561e-40	1.0586581977e-14	1.3523371303e-71	2.7783824147e-41	5.6549065787e-31	2.3814205654e-35	6.7496546726e-49	5.6225587611e-41	6.7865520970e-57	9.7268639352e-63	7.7668088219e-53	1.2102154919e-71	0.0000000000e+00	1.0673332540e-04	1.7930647677e+04	3.8125400033e-29	2.9406723415e+02	5.3090118373e-40	1.3184736635e-25	1.4918029489e-42	2.0862894586e-15	2.1705345089e-21	1.0673332541e-04	5.9022146398e-18	-1.8224715124e+04
1.0471285481e-12	-1.7930336889e+04	-1.4703361695e+02	5.8604914431e-78	7.3248257021e-40	1.1085448149e-14	1.6666216857e-71	3.1590633398e-41	5.9213798914e-31	2.6065615174e-35	7.6885750497e-49	6.2502613452e-41	7.9171278226e-57	1.1569158322e-62	9.0366804655e-53	1.4473058764e-71	0.0000000000e+00	1.0921851712e-04	1.7930336780e+04	4.0851583722e-29	2.9406723390e+02	5.8823690833e-40	1.4096171479e-25	1.6692921590e-42	2.1845943126e-15	2.3257407280e-21	1.0921851714e-04	6.1802728601e-18	-1.8224404232e+04
1.0715193052e-12	-1.7930018758e+04	-1.4703361682e+02	7.2633427254e-78	8.3029593405e-40	1.1607820578e-14	2.0531311947e-71	3.5920684613e-41	6.2004092571e-31	2.8528659518e-35	8.7585338194e-49	6.9462287869e-41	9.2372504970e-57	1.3766224922e-62	1.0514659085e-52	1.7343605415e-71	0.0000000000e+00	1.1176155179e-04	1.7930018646e+04	4.3772692164e-29	2.9406723364e+02	6.5155868218e-40	1.5069880289e-25	1.8677585518e-42	2.2875307773e-15	2.4920444000e-21	1.1176155180e-04	6.4714280828e-18	-1.8224086104e+04
1.0964781961e-12	-1.7929693223e+04	-1.4703361668e+02	9.0099531238e-78	9.4114876906e-40	1.2154806752e-14	2.5265585543e-71	4.0844530376e-41	6.4925862493e-31	3.1223105367e-35	9.9775634449e-49	7.7177681574e-41	1.0778483153e-56	1.6386258257e-62	1.2234451294e-52	2.0833361331e-71	0.0000000000e+00	1.1436377463e-04	1.7929693109e+04	4.6902661417e-29	2.9406723337e+02	7.2150016900e-40	1.6110050469e-25	2.0896652845e-42	2.3953170371e-15	2.6702389382e-21	1.1436377464e-04	6.7762970160e-18	-1.8223760571e+04
1.1220184543e-12	-1.7929360111e+04	-1.4703361655e+02	1.1185498046e-77	1.0667421774e-39	1.2727566330e-14	3.1080820646e-71	4.6441960574e-41	6.7985303090e-31	3.4170550863e-35	1.1366126836e-48	8.5729652060e-41	1.2577571777e-56	1.9510607957e-62	1.4235120022e-52	2.5060519926e-71	0.0000000000e+00	1.1702656211e-04	1.7929359994e+04	5.0256423772e-29	2.9406723310e+02	7.9875871349e-40	1.7221144869e-25	2.3377627883e-42	2.5081815520e-15	2.8611744743e-21	1.1702656212e-04	7.0955253940e-18	-1.8223427462e+04
1.1481536215e-12	-1.7929019247e+04	-1.4703361641e+02	1.3897151318e-77	1.2090043676e-39	1.3327313600e-14	3.8243837728e-71	5.2803582455e-41	7.1188900573e-31	3.7394587118e-35	1.2947519444e-48	9.5207244024e-41	1.4677405268e-56	2.3236458861e-62	1.6562045535e-52	3.0163658372e-71	0.0000000000e+00	1.1975132266e-04	1.7929019127e+04	5.3849978957e-29	2.9406723282e+02	8.8409716453e-40	1.8407919724e-25	2.6151203524e-42	2.6263635415e-15	3.0657619122e-21	1.1975132268e-04	7.4297893430e-18	-1.8223086600e+04
1.1748975549e-12	-1.7928670450e+04	-1.4703361626e+02	1.7278337055e-77	1.3701165020e-39	1.3955320048e-14	4.7073523346e-71	6.0032185144e-41	7.4543446694e-31	4.0920982972e-35	1.4748240130e-48	1.0570856937e-40	1.7128013364e-56	2.7679718564e-62	1.9267915638e-52	3.6318519337e-71	0.0000000000e+00	1.2253949741e-04	1.7928670327e+04	5.7700470430e-29	2.9406723253e+02	9.7835372171e-40	1.9675443204e-25	2.9251631503e-42	2.7501134915e-15	3.2849772719e-21	1.2253949743e-04	7.7797968098e-18	-1.8222737805e+04
1.2022644346e-12	-1.7928313535e+04	-1.4703361612e+02	2.1495070145e-77	1.5525414696e-39	1.4612917058e-14	5.7955336979e-71	6.8244152252e-41	7.8056053135e-31	4.4777887943e-35	1.6798386368e-48	1.1734190872e-40	1.9987687378e-56	3.2978441574e-62	2.2413827530e-52	4.3742473964e-71	0.0000000000e+00	1.2539256094e-04	1.7928313409e+04	6.1826267123e-29	2.9406723224e+02	1.0824532096e-39	2.1029115010e-25	3.2717139530e-42	2.8796936841e-15	3.5198663437e-21	1.2539256096e-04	8.1462890591e-18	-1.8222380892e+04
1.2302687708e-12	-1.7927948313e+04	-1.4703361597e+02	2.6754533108e-77	1.7590597898e-39	1.5301498726e-14	7.1365544873e-71	7.7571168508e-41	8.1734166578e-31	4.8996050471e-35	1.9132125525e-48	1.3022680129e-40	2.3324315734e-56	3.9297037894e-62	2.6070593276e-52	5.2695155142e-71	0.0000000000e+00	1.2831202206e-04	1.7927948185e+04	6.6247051031e-29	2.9406723194e+02	1.1974161104e-39	2.2474687325e-25	3.6590390203e-42	3.0153787535e-15	3.7715496744e-21	1.2831202207e-04	8.5300422395e-18	-1.8222015674e+04
