Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062465e-38	5.2084320949e-43	6.0627631056e-56	1.2507983267e-49	4.5867756273e-64	8.5647686970e-69	8.8039221739e-61	5.3753015958e-78	0.0000000000e+00	6.6563122293e-16	1.6548938154e-08	4.7336722077e-38	5.9303678166e-10	2.8863240185e-48	4.6618749074e-35	1.1228777376e-50	3.0601857547e-26	2.7382994876e-31	6.6563122700e-16	1.8876066782e-28	9.9999998286e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948091e-38	5.8252262913e-43	7.0122201831e-56	1.4094159487e-49	5.3830251055e-64	1.0201614928e-68	1.0283271374e-60	6.6417134042e-78	0.0000000000e+00	6.9699683839e-16	1.6934244169e-08	5.1902143157e-38	6.0685038259e-10	3.2621915498e-48	5.0980174775e-35	1.2796357152e-50	3.2790236476e-26	3.0024015044e-31	6.9699684276e-16	2.0225278817e-28	9.9999998246e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447365733e-38	6.5153849325e-43	8.1231696393e-56	1.5878701675e-49	6.3473835696e-64	1.2279279675e-68	1.2047748766e-60	8.4312101046e-78	0.0000000000e+00	7.2984033958e-16	1.7328517186e-08	5.6907830347e-38	6.2098574362e-10	3.6877832566e-48	5.5745857909e-35	1.4586688454e-50	3.5135103144e-26	3.2919728100e-31	7.2984034426e-16	2.1670909280e-28	9.9999998205e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981146849e-38	7.2876444513e-43	9.4187416383e-56	1.7890579099e-49	7.4971421473e-64	1.4818484662e-68	1.4133732793e-60	1.0529901903e-77	0.0000000000e+00	7.6423135348e-16	1.7731965699e-08	6.2396234383e-38	6.3545035948e-10	4.1694928270e-48	6.0952822298e-35	1.6633377406e-50	3.7647647169e-26	3.6094692488e-31	7.6423135849e-16	2.3219846597e-28	9.9999998163e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624611390e-38	8.1516910222e-43	1.0927679055e-55	2.0158947568e-49	8.8610777235e-64	1.7887470100e-68	1.6592313250e-60	1.2920934928e-77	0.0000000000e+00	8.0024278682e-16	1.8144803042e-08	6.8413900155e-38	6.5025189952e-10	4.7143942153e-48	6.6641536656e-35	1.8973305042e-50	4.0339858224e-26	3.9575835245e-31	8.0024279219e-16	2.4879471141e-28	9.9999998120e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385602725e-38	9.1183402655e-43	1.2685434928e-55	2.2714263036e-49	1.0480659559e-63	2.1607453333e-68	1.9490978735e-60	1.5762097336e-77	0.0000000000e+00	8.3795098051e-16	1.8567247501e-08	7.5011859983e-38	6.6539821171e-10	5.3304792708e-48	7.2856141528e-35	2.1647773142e-50	4.3224583231e-26	4.3392679564e-31	8.3795098627e-16	2.6657690345e-28	9.9999998077e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272525069e-38	1.0199699205e-42	1.4733868909e-55	2.5590646825e-49	1.2406849897e-63	2.6133924343e-68	2.2911045737e-60	1.9240817465e-77	0.0000000000e+00	8.7743587137e-16	1.8999522424e-08	8.2246065544e-38	6.8089732681e-10	6.0268290994e-48	7.9644740180e-35	2.4703937890e-50	4.6315587655e-26	4.7577594710e-31	8.7743587753e-16	2.8562976326e-28	9.9999998032e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294383581e-38	1.1409307495e-42	1.7121285180e-55	2.8827283495e-49	1.4698477042e-63	3.1646078481e-68	2.6946641290e-60	2.3502903942e-77	0.0000000000e+00	9.1878116141e-16	1.9441856344e-08	9.0177862203e-38	6.9675746267e-10	6.8137206101e-48	8.7059761106e-35	2.8195884154e-50	4.9627621165e-26	5.2166070453e-31	9.1878116802e-16	3.0604406185e-28	9.9999997986e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460827336e-38	1.2762286548e-42	1.9903500234e-55	3.2468593601e-49	1.7423988364e-63	3.8354529152e-68	3.1707001034e-60	2.8691018183e-77	0.0000000000e+00	9.6207449521e-16	1.9894483094e-08	9.8874509231e-38	7.1298702854e-10	7.7027363643e-48	9.5158362388e-35	3.2185404382e-50	5.3176488000e-26	5.7197018048e-31	9.6207450229e-16	3.2791705189e-28	9.9999997939e-01
1.2302687708e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4782195362e-38	1.4275518604e-42	2.3145541328e-55	3.6564187162e-49	2.0664893509e-63	4.6517775961e-68	3.7320581409e-60	3.5006122924e-77	0.0000000000e+00	1.0074076455e-15	2.0357641934e-08	1.0840974989e-37	7.2959462954e-10	8.7069228906e-48	1.0400285644e-34	3.6742861428e-50	5.6979122359e-26	6.2713100069e-31	1.0074076531e-15	3.5135293026e-28	9.9999997891e-01
1.2589254118e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.7269565971e-38	1.5967857609e-42	2.6923397699e-55	4.1169367793e-49	2.4518946827e-63	5.6456369537e-68	4.3939205262e-60	4.2723171216e-77	0.0000000000e+00	1.0548767076e-15	2.0831577671e-08	1.1886443624e-37	7.4658907124e-10	9.8409926367e-48	1.1366115832e-34	4.1948365394e-50	6.1053669182e-26	6.8761091916e-31	1.0548767157e-15	3.7646333361e-28	9.9999997842e-01
1.2882495517e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9934809619e-38	1.7860363928e-42	3.1325699914e-55	4.6346117604e-49	2.9102739105e-63	6.8563167298e-68	5.1741871367e-60	5.2172968053e-77	0.0000000000e+00	1.1045823029e-15	2.1316540792e-08	1.3032721414e-37	7.6397936433e-10	1.1121545348e-47	1.2420727319e-34	4.7893232628e-50	6.5419570703e-26	7.5392278152e-31	1.1045823116e-15	4.0336786929e-28	9.9999997792e-01
1.3182567386e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2790645543e-38	1.9976559533e-42	3.6455597223e-55	5.2164103259e-49	3.4554585058e-63	8.3315179469e-68	6.0938949019e-60	6.3737308603e-77	0.0000000000e+00	1.1566297920e-15	2.1812787593e-08	1.4289527437e-37	7.8177472937e-10	1.2567300525e-47	1.3572183331e-34	5.4681604840e-50	7.0097659192e-26	8.2662887104e-31	1.1566298013e-15	4.3219468407e-28	9.9999997741e-01
1.3489628826e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.5850702444e-38	2.2342709490e-42	4.2433159396e-55	5.8701486165e-49	4.1038635232e-63	1.0129263063e-67	7.1777613141e-60	7.7876705297e-77	0.0000000000e+00	1.2111294979e-15	2.2320580313e-08	1.5667517622e-37	7.9998460168e-10	1.4199353815e-47	1.4829268499e-34	6.2432214395e-50	7.5110256329e-26	9.0634567365e-31	1.2111295079e-15	4.6308107347e-28	9.9999997688e-01
1.3803842646e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.9129583516e-38	2.4988136229e-42	4.9398190951e-55	6.6045736619e-49	4.8749937037e-63	1.2320315295e-67	8.4548305213e-60	9.5163213358e-77	0.0000000000e+00	1.2681969394e-15	2.2840187271e-08	1.7178375037e-37	8.1861863639e-10	1.6041474171e-47	1.6201552534e-34	7.1280297051e-50	8.0481279669e-26	9.9374910222e-31	1.2681969501e-15	4.9617413453e-28	9.9999997634e-01
1.4125375446e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2642936117e-38	2.7945574161e-42	5.7513525680e-55	7.4294733080e-49	5.7920366481e-63	1.4991049544e-67	9.9592409449e-60	1.1630199902e-76	0.0000000000e+00	1.3279530763e-15	2.3371883007e-08	1.8834908869e-37	8.3768671351e-10	1.8120443740e-47	1.7699458848e-34	8.1379879753e-50	8.6236356732e-26	1.0895802235e-30	1.3279530877e-15	5.3163146505e-28	9.9999997579e-01
1.4454397707e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6407526424e-38	3.1251564889e-42	6.6968822111e-55	8.3558049514e-49	6.8825563366e-63	1.8246865184e-67	1.1731121872e-59	1.4215293820e-76	0.0000000000e+00	1.3905245648e-15	2.3915948427e-08	2.0651162943e-37	8.5719894318e-10	2.0466438934e-47	1.9334339041e-34	9.2906403302e-50	9.2402947236e-26	1.1946515370e-30	1.3905245771e-15	5.6962191275e-28	9.9999997523e-01
1.4791083882e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0441319423e-38	3.4946896118e-42	7.7984952093e-55	9.3958360688e-49	8.1793092307e-63	2.2216318979e-67	1.3817632771e-59	1.7376209370e-76	0.0000000000e+00	1.4560440263e-15	2.4472670945e-08	2.2642534690e-37	8.7716567104e-10	2.3113456239e-47	2.1118553901e-34	1.0605968131e-49	9.9010474074e-26	1.3098538586e-30	1.4560440394e-15	6.1032637778e-28	9.9999997465e-01
1.5135612484e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4763564618e-38	3.9077089665e-42	9.0819107509e-55	1.0563296354e-48	9.7212133448e-63	2.7056185791e-67	1.6274176236e-59	2.1240512355e-76	0.0000000000e+00	1.5246503279e-15	2.5042344638e-08	2.4825905581e-37	8.9759748371e-10	2.6099790138e-47	2.3065561415e-34	1.2106723855e-49	1.0609046364e-25	1.4361638682e-30	1.5246503421e-15	6.5393867249e-28	9.9999997406e-01
1.5488166189e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9394887873e-38	4.3692945079e-42	1.0577075565e-54	1.1873546095e-48	1.1554502205e-62	3.2957655683e-67	1.9165822466e-59	2.5964040833e-76	0.0000000000e+00	1.5964888768e-15	2.5625270399e-08	2.7219784129e-37	9.1850521442e-10	2.9468571518e-47	2.5190012260e-34	1.3818809656e-49	1.1367669622e-25	1.5746523832e-30	1.5964888919e-15	7.0066644234e-28	9.9999997346e-01
1.5848931925e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.4357389804e-38	4.8851145475e-42	1.2318857706e-54	1.3343765430e-48	1.3734096651e-62	4.0153895624e-67	2.2568983457e-59	3.1737130051e-76	0.0000000000e+00	1.6717119275e-15	2.6221756090e-08	2.9844462660e-37	9.3989994871e-10	3.3268374359e-47	2.7507853323e-34	1.5771707826e-49	1.2180536706e-25	1.7264934304e-30	1.6717119438e-15	7.5073215261e-28	9.9999997284e-01
1.6218100974e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.9674751226e-38	5.4614932384e-42	1.4347853679e-54	1.4993166819e-48	1.6325232086e-62	4.8929258258e-67	2.6573376151e-59	3.8792050376e-76	0.0000000000e+00	1.7504789051e-15	2.6832116710e-08	3.2722189185e-37	9.6179303035e-10	3.7553898378e-47	3.0036439969e-34	1.7998969963e-49	1.3051525901e-25	1.8929741906e-30	1.7504789224e-15	8.0437414528e-28	9.9999997221e-01
1.6595869074e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.5372346118e-38	6.1054856967e-42	1.6711327003e-54	1.6843231878e-48	1.9405387297e-62	5.9630498091e-67	3.1284320090e-59	4.7412124899e-76	0.0000000000e+00	1.8329567418e-15	2.7456674550e-08	3.5877355830e-37	9.8419606734e-10	4.2386736429e-47	3.2794657776e-34	2.0538772016e-49	1.3984792753e-25	2.0755059021e-30	1.8329567604e-15	8.6184777128e-28	9.9999997156e-01
1.6982436525e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.1477362675e-38	6.8249616069e-42	1.9464299885e-54	1.8917974449e-48	2.3066571370e-62	7.2680442535e-67	3.6825425757e-59	5.7942941812e-76	0.0000000000e+00	1.9193202311e-15	2.8095759369e-08	3.9336705407e-37	1.0071209381e-09	4.7836237221e-47	3.5803054549e-34	2.3434543552e-49	1.4984789880e-25	2.2756358132e-30	1.9193202511e-15	9.2342660338e-28	9.9999997090e-01
1.7378008287e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.8018933009e-38	7.6286982681e-42	2.2670823243e-54	2.1244233152e-48	2.7418036163e-62	8.8594659547e-67	4.3341741680e-59	7.0806025580e-76	0.0000000000e+00	2.0097523976e-15	2.8749708562e-08	4.3129557888e-37	1.0305797976e-09	5.3980475580e-47	3.9083983425e-34	2.6735681156e-49	1.6056288210e-25	2.4950602876e-30	2.0097524190e-15	9.8940373546e-28	9.9999997022e-01
