Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062859e-39	5.1672949851e-45	8.7570109136e-59	3.3898738056e-52	7.0104082085e-68	1.1671033966e-72	2.1048611449e-64	9.1809201682e-83	0.0000000000e+00	6.6563123727e-17	1.6548938282e-09	4.7339009605e-40	5.9303679081e-11	2.8732634585e-51	4.6669580393e-37	1.0931452799e-53	3.0601857753e-28	2.7384295312e-33	6.6563123727e-17	1.8876065668e-30	9.9999999829e-01
1.0232929923e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948534e-39	5.7847449711e-45	1.0250062217e-58	3.8821688157e-52	8.3687720093e-68	1.4183189430e-72	2.5136197405e-64	1.1246733453e-82	0.0000000000e+00	6.9699685377e-17	1.6934244303e-09	5.1904423449e-40	6.0685039217e-11	3.2518149083e-51	5.1030218296e-37	1.2502217916e-53	3.2790236734e-28	3.0025311311e-33	6.9699685377e-17	2.0225277739e-30	9.9999999825e-01
1.0471285481e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447366231e-39	6.4755799188e-45	1.1999919532e-58	4.4458051564e-52	9.9975302216e-68	1.7264650137e-72	3.0039962229e-64	1.3810963096e-82	0.0000000000e+00	7.2984035605e-17	1.7328517326e-09	5.6910107851e-40	6.2098575365e-11	3.6796325708e-51	5.5795094500e-37	1.4297599678e-53	3.5135103459e-28	3.2921022782e-33	7.2984035605e-17	2.1670908239e-30	9.9999999821e-01
1.0715193052e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981147408e-39	7.2484847580e-45	1.4050492966e-58	5.0910812862e-52	1.1949987526e-67	2.1043538493e-72	3.5921374923e-64	1.6984436659e-82	0.0000000000e+00	7.6423137113e-17	1.7731965845e-09	6.2398512754e-40	6.3545036999e-11	4.1630911103e-51	6.1001292448e-37	1.6349521721e-53	3.7647647546e-28	3.6095987685e-33	7.6423137113e-17	2.3219845594e-30	9.9999999816e-01
1.0964781961e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624612015e-39	8.1131661674e-45	1.6453112252e-58	5.8297692271e-52	1.4289814834e-67	2.5676468512e-72	4.2973432265e-64	2.0904446380e-82	0.0000000000e+00	8.0024280573e-17	1.8144803196e-09	6.8416179475e-40	6.5025191052e-11	4.7093790061e-51	6.6689252716e-37	1.8694394066e-53	4.0339858667e-28	3.9577130997e-33	8.0024280573e-17	2.4879470179e-30	9.9999999812e-01
1.1220184543e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385603422e-39	9.0804647216e-45	1.9268016467e-58	6.6753369943e-52	1.7093607269e-67	3.1356699911e-72	5.1428478730e-64	2.5743449582e-82	0.0000000000e+00	8.3795100078e-17	1.8567247662e-09	7.5014138821e-40	6.6539822323e-11	5.3265960641e-51	7.2903084819e-37	2.1373764175e-53	4.3224583749e-28	4.3393975046e-33	8.3795100078e-17	2.6657689429e-30	9.9999999808e-01
1.1481536215e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272525845e-39	1.0162488488e-44	2.2565850019e-58	7.6431914856e-52	2.0453366758e-67	3.8322202390e-72	6.1565800275e-64	3.1715933338e-82	0.0000000000e+00	8.7743589308e-17	1.8999522592e-09	8.2248343446e-40	6.8089733887e-11	6.0238715389e-51	7.9690891906e-37	2.4435037369e-53	4.6315588254e-28	4.7578889666e-33	8.7743589308e-17	2.8562975460e-30	9.9999999803e-01
1.1748975549e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294384444e-39	1.1372765552e-44	2.6429300031e-58	8.7509497525e-52	2.4479221120e-67	4.6864716028e-72	7.3719948935e-64	3.9085862382e-82	0.0000000000e+00	9.1878118467e-17	1.9441856520e-09	9.0180139912e-40	6.9675747530e-11	6.8114993467e-51	8.7105117424e-37	2.7932284026e-53	4.9627621853e-28	5.2167365314e-33	9.1878118467e-17	3.0604405374e-30	9.9999999799e-01
1.2022644346e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460828294e-39	1.2726411278e-44	3.0955081243e-58	1.0018751124e-51	2.9302849530e-67	5.7341437693e-72	8.8291239633e-64	4.8177541899e-82	0.0000000000e+00	9.6207452013e-17	1.9894483279e-09	9.8876787426e-40	7.1298704176e-11	7.7010866792e-51	9.5202926494e-37	3.1927161368e-53	5.3176488786e-28	5.7198313203e-33	9.6207452013e-17	3.2791704439e-30	9.9999999794e-01
1.2302687708e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4782196424e-39	1.4240311579e-44	3.6256435588e-58	1.1469624179e-51	3.5082005366e-67	7.0190955836e-72	1.0575962746e-63	5.9391177525e-82	0.0000000000e+00	1.0074076722e-16	2.0357642127e-09	1.0841202854e-39	7.2959464339e-11	8.7057187905e-51	1.0404662642e-36	3.6489985678e-53	5.6979123252e-28	6.2714395500e-33	1.0074076722e-16	3.5135292341e-30	9.9999999789e-01
1.2589254118e-12	2.0000000000e-01	8.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.7269567148e-39	1.5933324903e-44	4.2465862384e-58	1.3129890032e-51	4.2005444037e-67	8.5950623289e-72	1.2669982766e-63	7.3219740699e-82	0.0000000000e+00	1.0548767362e-16	2.0831577873e-09	1.1886671501e-39	7.4658908575e-11	9.8401420903e-51	1.1370412664e-36	4.1700911830e-53	6.1053670192e-28	6.8762387430e-33	1.0548767362e-16	3.7646332749e-30	9.9999999784e-01
