Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8680062551e-38	5.2083415919e-43	6.0630876044e-56	1.2506851305e-49	4.5893091794e-64	8.5806717739e-69	8.8054118343e-61	5.3928807664e-78	0.0000000000e+00	6.6563122700e-16	1.6548938154e-08	4.7336723169e-38	5.9303678166e-10	2.8861133048e-48	4.6618857300e-35	1.1227713980e-50	3.0601857547e-26	2.7382995476e-31	6.6563122700e-16	1.8876066782e-28	9.9999998286e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0015948185e-38	5.8251370503e-43	7.0126028667e-56	1.4093203897e-49	5.3858104384e-64	1.0219206475e-68	1.0284949486e-60	6.6592335855e-78	0.0000000000e+00	6.9699684276e-16	1.6934244169e-08	5.1902144251e-38	6.0685038259e-10	3.2620232200e-48	5.0980281532e-35	1.2795274119e-50	3.2790236476e-26	3.0024015645e-31	6.9699684276e-16	2.0225278816e-28	9.9999998246e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1447365836e-38	6.5152973197e-43	8.1235221786e-56	1.5877977487e-49	6.3501041071e-64	1.2296983896e-68	1.2049332955e-60	8.4440409113e-78	0.0000000000e+00	7.2984034426e-16	1.7328517186e-08	5.6907831436e-38	6.2098574362e-10	3.6876505319e-48	5.5745962762e-35	1.4585622165e-50	3.5135103144e-26	3.2919728698e-31	7.2984034426e-16	2.1670909279e-28	9.9999998205e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2981146962e-38	7.2875583109e-43	9.4190531872e-56	1.7890047689e-49	7.4997505311e-64	1.4836050193e-68	1.4135195858e-60	1.0538973827e-77	0.0000000000e+00	7.6423135849e-16	1.7731965699e-08	6.2396235470e-38	6.3545035948e-10	4.1693880234e-48	6.0952925436e-35	1.6632332278e-50	3.7647647169e-26	3.6094693085e-31	7.6423135849e-16	2.3219846597e-28	9.9999998163e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4624611514e-38	8.1516061956e-43	1.0927967132e-55	2.0158549520e-49	8.8636242704e-64	1.7905141094e-68	1.6593715598e-60	1.2928598337e-77	0.0000000000e+00	8.0024279219e-16	1.8144803042e-08	6.8413901243e-38	6.5025189952e-10	4.7143113339e-48	6.6641638275e-35	1.8972274880e-50	4.0339858224e-26	3.9575835843e-31	8.0024279219e-16	2.4879471141e-28	9.9999998120e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6385602861e-38	9.1182567652e-43	1.2685709397e-55	2.2713961882e-49	1.0483171003e-63	2.1625348711e-68	1.9492358447e-60	1.5769329542e-77	0.0000000000e+00	8.3795098627e-16	1.8567247501e-08	7.5011861072e-38	6.6539821171e-10	5.3304142006e-48	7.2856241619e-35	2.1646755461e-50	4.3224583231e-26	4.3392680162e-31	8.3795098627e-16	2.6657690345e-28	9.9999998077e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8272525218e-38	1.0199617117e-42	1.4734127177e-55	2.5590427483e-49	1.2409312927e-63	2.6151956234e-68	2.2912403508e-60	1.9247381819e-77	0.0000000000e+00	8.7743587753e-16	1.8999522424e-08	8.2246066633e-38	6.8089732681e-10	6.0267786401e-48	7.9644838645e-35	2.4702935066e-50	4.6315587655e-26	4.7577595308e-31	8.7743587753e-16	2.8562976325e-28	9.9999998032e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0294383744e-38	1.1409226861e-42	1.7121522981e-55	2.8827133966e-49	1.4700872864e-63	3.1664142920e-68	2.6947969261e-60	2.3508638336e-77	0.0000000000e+00	9.1878116802e-16	1.9441856344e-08	9.0177863291e-38	6.9675746267e-10	6.8136818191e-48	8.7059857901e-35	2.8194898739e-50	4.9627621165e-26	5.2166071051e-31	9.1878116802e-16	3.0604406184e-28	9.9999997986e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2460827515e-38	1.2762207353e-42	1.9903718445e-55	3.2468497059e-49	1.7426314993e-63	3.8372624367e-68	3.1708302474e-60	2.8696306176e-77	0.0000000000e+00	9.6207450229e-16	1.9894483094e-08	9.8874510319e-38	7.1298702854e-10	7.7027066083e-48	9.5158457540e-35	3.2184436540e-50	5.3176488000e-26	5.7197018645e-31	9.6207450229e-16	3.2791705189e-28	9.9999997939e-01
1.2302687708e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4782195558e-38	1.4275440829e-42	2.3145743816e-55	3.6564127019e-49	2.0667159691e-63	4.6535958913e-68	3.7321868055e-60	3.5011419127e-77	0.0000000000e+00	1.0074076531e-15	2.0357641934e-08	1.0840975098e-37	7.2959462954e-10	8.7069001047e-48	1.0400294998e-34	3.6741910063e-50	5.6979122359e-26	6.2713100666e-31	1.0074076531e-15	3.5135293025e-28	9.9999997891e-01
1.2589254118e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.7269566186e-38	1.5967781262e-42	2.6923586609e-55	4.1169333734e-49	2.4521157334e-63	5.6474667177e-68	4.3940486847e-60	4.2728551501e-77	0.0000000000e+00	1.0548767157e-15	2.0831577671e-08	1.1886443733e-37	7.4658907124e-10	9.8409753289e-48	1.1366125025e-34	4.1947430117e-50	6.1053669182e-26	6.8761092513e-31	1.0548767157e-15	3.7646333361e-28	9.9999997842e-01
1.2882495517e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9934809855e-38	1.7860289034e-42	3.1325874517e-55	4.6346104885e-49	2.9104890428e-63	6.8581554899e-68	5.1743151422e-60	5.2178247425e-77	0.0000000000e+00	1.1045823116e-15	2.1316540792e-08	1.3032721523e-37	7.6397936433e-10	1.1121532370e-47	1.2420736348e-34	4.7892314141e-50	6.5419570702e-26	7.5392278750e-31	1.1045823116e-15	4.0336786928e-28	9.9999997792e-01
1.3182567386e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2790645802e-38	1.9976486108e-42	3.6455756180e-55	5.2164108126e-49	3.4556671641e-63	8.3333623762e-68	6.0940228014e-60	6.3742402345e-77	0.0000000000e+00	1.1566298013e-15	2.1812787593e-08	1.4289527546e-37	7.8177472937e-10	1.2567290884e-47	1.3572192197e-34	5.4680703961e-50	7.0097659192e-26	8.2662887701e-31	1.1566298013e-15	4.3219468406e-28	9.9999997741e-01
1.3489628826e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.5850702728e-38	2.2342637537e-42	4.2433302684e-55	5.8701503962e-49	4.1040655380e-63	1.0131112665e-67	7.1778892682e-60	7.7881696686e-77	0.0000000000e+00	1.2111295079e-15	2.2320580313e-08	1.5667517731e-37	7.9998460168e-10	1.4199346694e-47	1.4829277202e-34	6.2431331334e-50	7.5110256329e-26	9.0634567962e-31	1.2111295079e-15	4.6308107346e-28	9.9999997688e-01
1.3803842646e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.9129583827e-38	2.4988065749e-42	4.9398319192e-55	6.6045763053e-49	4.8751891215e-63	1.2322171041e-67	8.4549587950e-60	9.5168201053e-77	0.0000000000e+00	1.2681969501e-15	2.2840187271e-08	1.7178375145e-37	8.1861863639e-10	1.6041468942e-47	1.6201561075e-34	7.1279431715e-50	8.0481279669e-26	9.9374910818e-31	1.2681969501e-15	4.9617413452e-28	9.9999997634e-01
1.4125375446e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2642936459e-38	2.7945505156e-42	5.7513639231e-55	7.4294765308e-49	5.7922254817e-63	1.4992911929e-67	9.9593698160e-60	1.1630699468e-76	0.0000000000e+00	1.3279530877e-15	2.3371883007e-08	1.8834908978e-37	8.3768671351e-10	1.8120439935e-47	1.7699467230e-34	8.1379032132e-50	8.6236356732e-26	1.0895802295e-30	1.3279530877e-15	5.3163146504e-28	9.9999997579e-01
1.4454397707e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6407526798e-38	3.1251497366e-42	6.6968920839e-55	8.3558086005e-49	6.8827384792e-63	1.8248733741e-67	1.1731251551e-59	1.4215789559e-76	0.0000000000e+00	1.3905245771e-15	2.3915948427e-08	2.0651163052e-37	8.5719894318e-10	2.0466436202e-47	1.9334347264e-34	9.2905573561e-50	9.2402947236e-26	1.1946515429e-30	1.3905245771e-15	5.6962191274e-28	9.9999997523e-01
1.4791083882e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0441319833e-38	3.4946830083e-42	7.7985035643e-55	9.3958400491e-49	8.1794845085e-63	2.2218192831e-67	1.3817763385e-59	1.7376697668e-76	0.0000000000e+00	1.4560440394e-15	2.4472670945e-08	2.2642534799e-37	8.7716567104e-10	2.3113454308e-47	2.1118561966e-34	1.0605886968e-49	9.9010474074e-26	1.3098538646e-30	1.4560440394e-15	6.1032637778e-28	9.9999997465e-01
1.5135612484e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4763565068e-38	3.9077025125e-42	9.0819175574e-55	1.0563300580e-48	9.7213815886e-63	2.7058064182e-67	1.6274307864e-59	2.1240992757e-76	0.0000000000e+00	1.5246503421e-15	2.5042344638e-08	2.4825905689e-37	8.9759748371e-10	2.6099788795e-47	2.3065569324e-34	1.2106644523e-49	1.0609046364e-25	1.4361638742e-30	1.5246503421e-15	6.5393867248e-28	9.9999997406e-01
1.5488166189e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9394888366e-38	4.3692882037e-42	1.0577080801e-54	1.1873550492e-48	1.1554663274e-62	3.2959538012e-67	1.9165955187e-59	2.5964513746e-76	0.0000000000e+00	1.5964888919e-15	2.5625270399e-08	2.7219784237e-37	9.1850521442e-10	2.9468570604e-47	2.5190020015e-34	1.3818732169e-49	1.1367669622e-25	1.5746523892e-30	1.5964888919e-15	7.0066644233e-28	9.9999997346e-01
1.5848931925e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.4357390346e-38	4.8851083938e-42	1.2318861351e-54	1.3343769944e-48	1.3734250413e-62	4.0155781204e-67	2.2569117366e-59	3.1737594581e-76	0.0000000000e+00	1.6717119438e-15	2.6221756090e-08	2.9844462768e-37	9.3989994871e-10	3.3268373757e-47	2.7507860927e-34	1.5771632198e-49	1.2180536706e-25	1.7264934364e-30	1.6717119438e-15	7.5073215260e-28	9.9999997284e-01
1.6218100974e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.9674751820e-38	5.4614872355e-42	1.4347855705e-54	1.4993171420e-48	1.6325378405e-62	4.8931146174e-67	2.6573511352e-59	3.8792504601e-76	0.0000000000e+00	1.7504789224e-15	2.6832116710e-08	3.2722189294e-37	9.6179303035e-10	3.7553898004e-47	3.0036447424e-34	1.7998896208e-49	1.3051525901e-25	1.8929741966e-30	1.7504789224e-15	8.0437414528e-28	9.9999997221e-01
1.6595869074e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.5372346769e-38	6.1054798452e-42	1.6711327380e-54	1.6843236549e-48	1.9405526030e-62	5.9632387249e-67	3.1284456674e-59	4.7412567176e-76	0.0000000000e+00	1.8329567604e-15	2.7456674550e-08	3.5877355939e-37	9.8419606734e-10	4.2386736218e-47	3.2794665086e-34	2.0538700150e-49	1.3984792753e-25	2.0755059080e-30	1.8329567604e-15	8.6184777128e-28	9.9999997156e-01
1.6982436525e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.1477363388e-38	6.8249559073e-42	1.9464298583e-54	1.8917979173e-48	2.3066702376e-62	7.2682331765e-67	3.6825563802e-59	5.7943371173e-76	0.0000000000e+00	1.9193202511e-15	2.8095759369e-08	3.9336705516e-37	1.0071209381e-09	4.7836237127e-47	3.5803061716e-34	2.3434473589e-49	1.4984789880e-25	2.2756358191e-30	1.9193202511e-15	9.2342660337e-28	9.9999997090e-01
