Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.7944000000e+04	-1.4703362256e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7944000000e+04	0.0000000000e+00	2.9406724513e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8238067245e+04
1.0000000000e-12	-1.7930951607e+04	-1.4703361720e+02	4.8417762879e-78	5.7012174772e-40	0.0000000000e+00	1.3080461868e-71	0.0000000000e+00	5.4004243599e-31	2.1756350165e-35	7.8033557577e-49	7.4996690509e-41	7.0669627502e-57	1.0528947083e-62	9.4628990589e-53	1.2198781427e-71	0.0000000000e+00	1.0430466193e-04	1.7930951502e+04	3.5581134811e-29	2.9406723440e+02	4.7898685981e-40	1.2331646753e-25	1.3330871276e-42	1.9924078448e-15	2.0256852645e-21	1.0430466193e-04	5.6366644361e-18	-1.8225018945e+04
1.0232929923e-12	-1.7930647784e+04	-1.4703361708e+02	6.0002722169e-78	6.4620651938e-40	0.0000000000e+00	1.6114666924e-71	0.0000000000e+00	5.6549065791e-31	2.3814199776e-35	8.9281081051e-49	8.4001952399e-41	8.2691565516e-57	1.2564082073e-62	1.1075973507e-52	1.4647239899e-71	0.0000000000e+00	1.0673332541e-04	1.7930647677e+04	3.8125400032e-29	2.9406723415e+02	5.3089940155e-40	1.3184736973e-25	1.4918019263e-42	2.0862894586e-15	2.1705345089e-21	1.0673332541e-04	5.9022146398e-18	-1.8224715124e+04
1.0471285481e-12	-1.7930336889e+04	-1.4703361695e+02	7.4541743577e-78	7.3248412509e-40	0.0000000000e+00	1.9923753808e-71	0.0000000000e+00	5.9213798918e-31	2.6065609372e-35	1.0216984437e-48	9.4084591906e-41	9.6780543828e-57	1.5001338124e-62	1.2967092412e-52	1.7566676956e-71	0.0000000000e+00	1.0921851714e-04	1.7930336780e+04	4.0851583721e-29	2.9406723390e+02	5.8823540623e-40	1.4096171813e-25	1.6692911411e-42	2.1845943126e-15	2.3257407279e-21	1.0921851714e-04	6.1802728601e-18	-1.8224404232e+04
1.0715193052e-12	-1.7930018758e+04	-1.4703361682e+02	9.2733545521e-78	8.3029726350e-40	0.0000000000e+00	2.4623223476e-71	0.0000000000e+00	6.2004092575e-31	2.8528653779e-35	1.1694152992e-48	1.0537292625e-40	1.1329489388e-56	1.7921367036e-62	1.5184604509e-52	2.1114556534e-71	0.0000000000e+00	1.1176155180e-04	1.7930018646e+04	4.3772692163e-29	2.9406723364e+02	6.5155740673e-40	1.5069880619e-25	1.8677575373e-42	2.2875307773e-15	2.4920444000e-21	1.1176155180e-04	6.4714280828e-18	-1.8224086104e+04
1.0964781961e-12	-1.7929693223e+04	-1.4703361668e+02	1.1547311410e-77	9.4114991793e-40	0.0000000000e+00	3.0396553663e-71	0.0000000000e+00	6.4925862497e-31	3.1223099677e-35	1.3386988022e-48	1.1801054679e-40	1.3265113665e-56	2.1420127644e-62	1.7784738178e-52	2.5444661333e-71	0.0000000000e+00	1.1436377464e-04	1.7929693109e+04	4.6902661416e-29	2.9406723337e+02	7.2149907538e-40	1.6110050796e-25	2.0896642701e-42	2.3953170371e-15	2.6702389382e-21	1.1436377464e-04	6.7762970160e-18	-1.8223760571e+04
1.1220184543e-12	-1.7929360111e+04	-1.4703361655e+02	1.4391388005e-77	1.0667431671e-39	0.0000000000e+00	3.7510812817e-71	0.0000000000e+00	6.7985303095e-31	3.4170545224e-35	1.5326790534e-48	1.3215806389e-40	1.5533661579e-56	2.5612761943e-62	2.0833319095e-52	3.0710211388e-71	0.0000000000e+00	1.1702656212e-04	1.7929359994e+04	5.0256423771e-29	2.9406723310e+02	7.9875778034e-40	1.7221145194e-25	2.3377617740e-42	2.5081815520e-15	2.8611744742e-21	1.1702656212e-04	7.0955253940e-18	-1.8223427462e+04
1.1481536215e-12	-1.7929019247e+04	-1.4703361641e+02	1.7951544780e-77	1.2090052110e-39	0.0000000000e+00	4.6304113678e-71	0.0000000000e+00	7.1188900579e-31	3.7394581538e-35	1.7549480834e-48	1.4799508636e-40	1.8192305118e-56	3.0637696571e-62	2.4407613370e-52	3.7091908366e-71	0.0000000000e+00	1.1975132268e-04	1.7929019127e+04	5.3849978956e-29	2.9406723282e+02	8.8409637900e-40	1.8407920046e-25	2.6151193398e-42	2.6263635415e-15	3.0657619121e-21	1.1975132268e-04	7.4297893430e-18	-1.8223086600e+04
1.1748975549e-12	-1.7928670450e+04	-1.4703361626e+02	2.2410409016e-77	1.3701172165e-39	0.0000000000e+00	5.7181963751e-71	0.0000000000e+00	7.4543446699e-31	4.0920977456e-35	2.0096241725e-48	1.6572246499e-40	2.1308075032e-56	3.6661114724e-62	2.8598262320e-52	4.4819811234e-71	0.0000000000e+00	1.2253949743e-04	1.7928670327e+04	5.7700470429e-29	2.9406723253e+02	9.7835306632e-40	1.9675443522e-25	2.9251621403e-42	2.7501134915e-15	3.2849772719e-21	1.2253949743e-04	7.7797968098e-18	-1.8222737805e+04
1.2022644346e-12	-1.7928313535e+04	-1.4703361612e+02	2.7996425537e-77	1.5525420769e-39	0.0000000000e+00	7.0636506993e-71	0.0000000000e+00	7.8056053141e-31	4.4777882487e-35	2.3014214946e-48	1.8556480568e-40	2.4959471032e-56	4.3882275699e-62	3.3511477281e-52	5.4179637453e-71	0.0000000000e+00	1.2539256096e-04	1.7928313409e+04	6.1826267122e-29	2.9406723224e+02	1.0824526629e-39	2.1029115325e-25	3.2717129455e-42	2.8796936841e-15	3.5198663437e-21	1.2539256096e-04	8.1462890591e-18	-1.8222380892e+04
1.2302687708e-12	-1.7927948313e+04	-1.4703361597e+02	3.4996313001e-77	1.7590603085e-39	0.0000000000e+00	8.7278658419e-71	0.0000000000e+00	8.1734166585e-31	4.8996045074e-35	2.6357340842e-48	2.0777326475e-40	2.9238391435e-56	5.2540075017e-62	3.9271671818e-52	6.5514370553e-71	0.0000000000e+00	1.2831202207e-04	1.7927948185e+04	6.6247051030e-29	2.9406723194e+02	1.1974156537e-39	2.2474687636e-25	3.6590380149e-42	3.0153787535e-15	3.7715496744e-21	1.2831202207e-04	8.5300422395e-18	-1.8222015674e+04
1.2589254118e-12	-1.7927574593e+04	-1.4703361581e+02	4.3770497524e-77	1.9928126001e-39	0.0000000000e+00	1.0787033231e-70	0.0000000000e+00	8.5585584487e-31	5.3609048075e-35	3.0187361609e-48	2.3262866006e-40	3.4252443739e-56	6.2921036144e-62	4.6024615410e-52	7.9233242448e-71	0.0000000000e+00	1.3129942461e-04	1.7927574461e+04	7.0983911050e-29	2.9406723163e+02	1.3243660583e-39	2.4018287470e-25	4.0918976371e-42	3.1574562671e-15	4.0412279104e-21	1.3129942461e-04	8.9318690248e-18	-1.8221641956e+04
1.2882495517e-12	-1.7927192175e+04	-1.4703361566e+02	5.4771847126e-77	2.2573470484e-39	0.0000000000e+00	1.3335563730e-70	0.0000000000e+00	8.9618471598e-31	5.8653565630e-35	3.4574970265e-48	2.6044494466e-40	4.0127653496e-56	7.5368866573e-62	5.3941133392e-52	9.5829657898e-71	0.0000000000e+00	1.3435634821e-04	1.7927192041e+04	7.6059443537e-29	2.9406723131e+02	1.4645407647e-39	2.5666440363e-25	4.5756023659e-42	3.3062273345e-15	4.3301875225e-21	1.3435634821e-04	9.3526203309e-18	-1.8221259541e+04
1.3182567386e-12	-1.7926800858e+04	-1.4703361550e+02	6.8568935153e-77	2.5566708040e-39	0.0000000000e+00	1.6489907563e-70	0.0000000000e+00	9.3841377256e-31	6.4169644549e-35	3.9601101654e-48	2.9157309077e-40	4.7011605836e-56	9.0295825308e-62	6.3221401588e-52	1.1590247722e-70	0.0000000000e+00	1.3748440920e-04	1.7926800721e+04	8.1497860034e-29	2.9406723099e+02	1.6193013515e-39	2.7426095404e-25	5.1160759027e-42	3.4620072449e-15	4.6398069396e-21	1.3748440920e-04	9.7931871141e-18	-1.8220868227e+04
1.3489628826e-12	-1.7926400435e+04	-1.4703361533e+02	8.5876366809e-77	2.8953081175e-39	0.0000000000e+00	2.0394010381e-70	0.0000000000e+00	9.8263253502e-31	7.0201011236e-35	4.5358411715e-48	3.2640542686e-40	5.5077124504e-56	1.0819651139e-61	7.4099981714e-52	1.4017636445e-70	0.0000000000e+00	1.4068526141e-04	1.7926400295e+04	8.7325102704e-29	2.9406723066e+02	1.7901472518e-39	2.9304651744e-25	5.7199250766e-42	3.6251261347e-15	4.9715631208e-21	1.4068526141e-04	1.0254502254e-17	-1.8220467807e+04
1.3803842646e-12	-1.7925990695e+04	-1.4703361516e+02	1.0759070311e-76	3.2783656823e-39	0.0000000000e+00	2.5225743539e-70	0.0000000000e+00	1.0289347404e-30	7.6795406726e-35	5.1952923505e-48	3.6538048183e-40	6.4526511136e-56	1.2966383953e-61	8.6851624339e-52	1.6952562352e-70	0.0000000000e+00	1.4396059703e-04	1.7925990551e+04	9.3568968011e-29	2.9406723033e+02	1.9787303087e-39	3.1309986648e-25	6.3945181104e-42	3.7959296861e-15	5.3270385966e-21	1.4396059703e-04	1.0737542524e-17	-1.8220058069e+04
1.4125375446e-12	-1.7925571419e+04	-1.4703361499e+02	1.3483732468e-76	3.7116075296e-39	0.0000000000e+00	3.1204957038e-70	0.0000000000e+00	1.0774185409e-30	8.4004950044e-35	5.9505963560e-48	4.0898838387e-40	7.5596575879e-56	1.5540868120e-61	1.0179816388e-51	2.0500502275e-70	0.0000000000e+00	1.4731214750e-04	1.7925571272e+04	1.0025923923e-28	2.9406722998e+02	2.1868695237e-39	3.3450485294e-25	7.1480711024e-42	3.9747798591e-15	5.7079290140e-21	1.4731214750e-04	1.1243330656e-17	-1.8219638797e+04
1.4454397707e-12	-1.7925142388e+04	-1.4703361481e+02	1.6902958158e-76	4.2015393403e-39	0.0000000000e+00	3.8603482897e-70	0.0000000000e+00	1.1281867119e-30	9.1886533873e-35	6.8156380761e-48	4.5777688414e-40	8.8564530097e-56	1.8628347244e-61	1.1931660274e-51	2.4788668328e-70	0.0000000000e+00	1.5074168447e-04	1.7925142238e+04	1.0742782845e-28	2.9406722963e+02	2.4165673236e-39	3.5735072353e-25	7.9897441401e-42	4.1620556575e-15	6.1160512203e-21	1.5074168447e-04	1.1772937500e-17	-1.8219209769e+04
1.4791083882e-12	-1.7924703374e+04	-1.4703361463e+02	2.1194261321e-76	4.7555029614e-39	0.0000000000e+00	4.7757340086e-70	0.0000000000e+00	1.1813468695e-30	1.0050225590e-34	7.8063069912e-48	5.1235807993e-40	1.0375486033e-55	2.2331039763e-61	1.3984854967e-51	2.9970501245e-70	0.0000000000e+00	1.5425102063e-04	1.7924703220e+04	1.1510892867e-28	2.9406722927e+02	2.6700278910e-39	3.8173245387e-25	8.9297482937e-42	4.3581539313e-15	6.5533519238e-21	1.5425102063e-04	1.2327484284e-17	-1.8218770758e+04
1.5135612484e-12	-1.7924254146e+04	-1.4703361445e+02	2.6580563604e-76	5.3817826259e-39	0.0000000000e+00	5.9081711262e-70	0.0000000000e+00	1.2370116986e-30	1.0991988881e-34	8.9407846346e-48	5.7341591670e-40	1.2154735104e-55	2.6771506630e-61	1.6391124520e-51	3.6231091045e-70	0.0000000000e+00	1.5784201075e-04	1.7924253988e+04	1.2333917680e-28	2.9406722890e+02	2.9496775574e-39	4.0775110198e-25	9.9794646539e-42	4.5634902161e-15	7.0219169743e-21	1.5784201075e-04	1.2908144987e-17	-1.8218321532e+04
1.5488166189e-12	-1.7923794465e+04	-1.4703361426e+02	3.3341777817e-76	6.0897246645e-39	0.0000000000e+00	7.3089454642e-70	0.0000000000e+00	1.2952991913e-30	1.2021339199e-34	1.0239873107e-47	6.4171455686e-40	1.4238646290e-55	3.2096685461e-61	1.9211046199e-51	4.3793661213e-70	0.0000000000e+00	1.6151655261e-04	1.7923794303e+04	1.3215782833e-28	2.9406722852e+02	3.2581871477e-39	4.3551418234e-25	1.1151576627e-41	4.7784996134e-15	7.5239813061e-21	1.6151655261e-04	1.3516148813e-17	-1.8217861855e+04
