Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00
1.0000000000e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8002505831e-43	4.4282689513e-48	1.1710024823e-61	1.2865459004e-53	9.3983358632e-70	1.2639676859e-75	1.2566018563e-65	1.3138287606e-84	0.0000000000e+00	5.2158654260e-17	1.7937474960e-08	8.8963900205e-42	2.9406723976e-10	8.8071921722e-53	3.1411063771e-38	2.2991672000e-55	6.6419634067e-28	5.0648320334e-34	5.2158654260e-17	1.8792216675e-30	9.9999998177e-01
1.0232929923e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9289950828e-43	4.9587354121e-48	1.3656019648e-61	1.4715769859e-53	1.1176318176e-69	1.5307427308e-75	1.4947054510e-65	1.6185906191e-84	0.0000000000e+00	5.4616507445e-17	1.8355136937e-08	9.7545855218e-42	3.0091694558e-10	9.9825432408e-53	3.4382115679e-38	2.6279131764e-55	7.1169467953e-28	5.5534151595e-34	5.4616507445e-17	2.0135973226e-30	9.9999998134e-01
1.0471285481e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0669465113e-43	5.5528766828e-48	1.5934474640e-61	1.6836184881e-53	1.3310809148e-69	1.8583640661e-75	1.7806506412e-65	2.0011832179e-84	0.0000000000e+00	5.7190173624e-17	1.8782520184e-08	1.0695566371e-41	3.0792620154e-10	1.1315352341e-52	3.7632622785e-38	3.0043013576e-55	7.6258963034e-28	6.0891293227e-34	5.7190173624e-17	2.1575810222e-30	9.9999998091e-01
1.0715193052e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2147632658e-43	6.2183414616e-48	1.8603307124e-61	1.9266577182e-53	1.5869292853e-69	2.2592699043e-75	2.1235059843e-65	2.4732077131e-84	0.0000000000e+00	5.9885109318e-17	1.9219850795e-08	1.1727318164e-41	3.1509872403e-10	1.2826361367e-52	4.1188680893e-38	3.4352991082e-55	8.1712407434e-28	6.6765208692e-34	5.9885109318e-17	2.3118596945e-30	9.9999998047e-01
1.0964781961e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3731508242e-43	6.9636458913e-48	2.1729542930e-61	2.2052029209e-53	1.8933712482e-69	2.7492366876e-75	2.5342919698e-65	3.0530929893e-84	0.0000000000e+00	6.2707028093e-17	1.9667360112e-08	1.2858596660e-41	3.2243831603e-10	1.4538803726e-52	4.5078828452e-38	3.9287737999e-55	8.7555825943e-28	7.3205746153e-34	6.2707028093e-17	2.4771693741e-30	9.9999998001e-01
1.1220184543e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5428651115e-43	7.7983174489e-48	2.5391767557e-61	2.5244080148e-53	2.2604636795e-69	3.3483738009e-75	3.0265438212e-65	3.7676639564e-84	0.0000000000e+00	6.5661912666e-17	2.0125284849e-08	1.4099002168e-41	3.2994886909e-10	1.6478957536e-52	4.9334248133e-38	4.4937065184e-55	9.3817104177e-28	8.0267561968e-34	6.5661912666e-17	2.6542987115e-30	9.9999997954e-01
1.1481536215e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.7247161073e-43	8.7330310150e-48	2.9682406614e-61	2.8901900484e-53	2.7003680547e-69	4.0816247978e-75	3.6166375475e-65	4.6508813602e-84	0.0000000000e+00	6.8756027583e-17	2.0593867215e-08	1.5459061034e-41	3.3763436539e-10	1.8676609467e-52	5.3988999977e-38	5.1403927753e-55	1.0052612163e-27	8.8010584625e-34	6.8756027583e-17	2.8440927342e-30	9.9999997907e-01
1.1748975549e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9195717107e-43	9.7797382538e-48	3.4709937383e-61	3.3093350050e-53	3.2276291581e-69	4.9794461064e-75	4.3241667405e-65	5.7434752169e-84	0.0000000000e+00	7.1995932487e-17	2.1073355045e-08	1.6950314932e-41	3.4549887989e-10	2.1165453998e-52	5.9080288136e-38	5.8806222227e-55	1.0771489421e-27	9.6500523106e-34	7.1995932487e-17	3.0474568759e-30	9.9999997858e-01
1.2022644346e-12	2.0000000000e+00	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1283618816e-43	1.0951808489e-47	4.0601439612e-61	3.7896112638e-53	3.8596229960e-69	6.0790237416e-75	5.1725496672e-65	7.0948774878e-84	0.0000000000e+00	7.5388496022e-17	2.1564001925e-08	1.8585418767e-41	3.5354658245e-10	2.3983537694e-52	6.4648753898e-38	6.7278705488e-55	1.1541772701e-27	1.0580942426e-33	7.5388496022e-17	3.2653612936e-30	9.9999997808e-01
