Time            	CO2             	H2              	CH4             	H2O             	CO              	CH3OH           	CH2O            	C*              	CH*             	CH2*            	CH2O*           	CH2OH*          	CH3*            	CH3O*           	CH3OH*          	CH4*            	CO*             	CO2*            	COH*            	H*              	H2O*            	HCO*            	HCOH*           	HCOO*           	OH*             	O*              	COOH*           	*               
0.0000000000e+00	-1.7944000000e+04	-1.4703362256e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7944000000e+04	0.0000000000e+00	2.9406724513e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8238067245e+04
1.0000000000e-12	-1.7930951607e+04	-1.4703361720e+02	3.8338942799e-78	5.7012174772e-40	0.0000000000e+00	1.1008562595e-71	2.4437405954e-41	5.4004243599e-31	2.1756350165e-35	5.9257901903e-49	5.0565695476e-41	5.8182956081e-57	8.1818887548e-63	6.6758366027e-53	1.0108251932e-71	0.0000000000e+00	1.0430466193e-04	1.7930951502e+04	3.5581134811e-29	2.9406723440e+02	4.7898685981e-40	1.2331646753e-25	1.3330871276e-42	1.9924078448e-15	2.0256852645e-21	1.0430466193e-04	5.6366644361e-18	-1.8225018945e+04
1.0232929923e-12	-1.7930647784e+04	-1.4703361708e+02	4.7348353232e-78	6.4620651938e-40	0.0000000000e+00	1.3522838142e-71	2.7783972169e-41	5.6549065791e-31	2.3814199776e-35	6.7496874847e-49	5.6225418753e-41	6.7866015308e-57	9.7270492917e-63	7.7668502007e-53	1.2102947545e-71	0.0000000000e+00	1.0673332541e-04	1.7930647677e+04	3.8125400032e-29	2.9406723415e+02	5.3089940155e-40	1.3184736973e-25	1.4918019263e-42	2.0862894586e-15	2.1705345089e-21	1.0673332541e-04	5.9022146398e-18	-1.8224715124e+04
1.0471285481e-12	-1.7930336889e+04	-1.4703361695e+02	5.8605388608e-78	7.3248412509e-40	0.0000000000e+00	1.6665831768e-71	3.1590770128e-41	5.9213798918e-31	2.6065609372e-35	7.6886058370e-49	6.2502455687e-41	7.9171765354e-57	1.1569354491e-62	9.0367195779e-53	1.4473735027e-71	0.0000000000e+00	1.0921851714e-04	1.7930336780e+04	4.0851583721e-29	2.9406723390e+02	5.8823540623e-40	1.4096171813e-25	1.6692911411e-42	2.1845943126e-15	2.3257407279e-21	1.0921851714e-04	6.1802728601e-18	-1.8224404232e+04
1.0715193052e-12	-1.7930018758e+04	-1.4703361682e+02	7.2634166070e-78	8.3029726350e-40	0.0000000000e+00	2.0531137848e-71	3.5920810614e-41	6.2004092575e-31	2.8528653779e-35	8.7585626973e-49	6.9462140584e-41	9.2372985247e-57	1.3766432824e-62	1.0514695968e-52	1.7344122967e-71	0.0000000000e+00	1.1176155180e-04	1.7930018646e+04	4.3772692163e-29	2.9406723364e+02	6.5155740673e-40	1.5069880619e-25	1.8677575373e-42	2.2875307773e-15	2.4920444000e-21	1.1176155180e-04	6.4714280828e-18	-1.8224086104e+04
1.0964781961e-12	-1.7929693223e+04	-1.4703361668e+02	9.0100528649e-78	9.4114991793e-40	0.0000000000e+00	2.5265546271e-71	4.0844647021e-41	6.4925862497e-31	3.1223099677e-35	9.9775906800e-49	7.7177543344e-41	1.0778530733e-56	1.6386478144e-62	1.2234486234e-52	2.0833791555e-71	0.0000000000e+00	1.1436377464e-04	1.7929693109e+04	4.6902661416e-29	2.9406723337e+02	7.2149907538e-40	1.6110050796e-25	2.0896642701e-42	2.3953170371e-15	2.6702389382e-21	1.1436377464e-04	6.7762970160e-18	-1.8223760571e+04
1.1220184543e-12	-1.7929360111e+04	-1.4703361655e+02	1.1185622976e-77	1.0667431671e-39	0.0000000000e+00	3.1080857428e-71	4.6442068463e-41	6.7985303095e-31	3.4170545224e-35	1.1366152540e-48	8.5729522288e-41	1.2577618959e-56	1.9510839765e-62	1.4235153092e-52	2.5060915427e-71	0.0000000000e+00	1.1702656212e-04	1.7929359994e+04	5.0256423771e-29	2.9406723310e+02	7.9875778034e-40	1.7221145194e-25	2.3377617740e-42	2.5081815520e-15	2.8611744742e-21	1.1702656212e-04	7.0955253940e-18	-1.8223427462e+04
1.1481536215e-12	-1.7929019247e+04	-1.4703361641e+02	1.3897304852e-77	1.2090052110e-39	0.0000000000e+00	3.8243952374e-71	5.2803681603e-41	7.1188900579e-31	3.7394581538e-35	1.2947543613e-48	9.5207122724e-41	1.4677451953e-56	2.3236702632e-62	1.6562076633e-52	3.0164019772e-71	0.0000000000e+00	1.1975132268e-04	1.7929019127e+04	5.3849978956e-29	2.9406723282e+02	8.8409637900e-40	1.8407920046e-25	2.6151193398e-42	2.6263635415e-15	3.0657619121e-21	1.1975132268e-04	7.4297893430e-18	-1.8223086600e+04
1.1748975549e-12	-1.7928670450e+04	-1.4703361626e+02	1.7278524602e-77	1.3701172165e-39	0.0000000000e+00	4.7073735349e-71	6.0032275674e-41	7.4543446699e-31	4.0920977456e-35	1.4748262785e-48	1.0570845644e-40	1.7128059478e-56	2.7679974524e-62	1.9267944695e-52	3.6318833910e-71	0.0000000000e+00	1.2253949743e-04	1.7928670327e+04	5.7700470429e-29	2.9406723253e+02	9.7835306632e-40	1.9675443522e-25	2.9251621403e-42	2.7501134915e-15	3.2849772719e-21	1.2253949743e-04	7.7797968098e-18	-1.8222737805e+04
1.2022644346e-12	-1.7928313535e+04	-1.4703361612e+02	2.1495296223e-77	1.5525420769e-39	0.0000000000e+00	5.7955644186e-71	6.8244234627e-41	7.8056053141e-31	4.4777882487e-35	1.6798407597e-48	1.1734180367e-40	1.9987732939e-56	3.2978709981e-62	2.2413854585e-52	4.3742748346e-71	0.0000000000e+00	1.2539256096e-04	1.7928313409e+04	6.1826267122e-29	2.9406723224e+02	1.0824526629e-39	2.1029115325e-25	3.2717129455e-42	2.8796936841e-15	3.5198663437e-21	1.2539256096e-04	8.1462890591e-18	-1.8222380892e+04
